codigo,frase_idx,emocion_idx,experienciador,experienciador_marca,tipo_emocion,fuente_marca,fuente_inferencia,modo_existencia,caracterizacion__foria,caracterizacion__foria_justificacion,caracterizacion__dominancia,caracterizacion__dominancia_justificacion,caracterizacion__intensidad,caracterizacion__intensidad_justificacion,caracterizacion__duracion,caracterizacion__duracion_justificacion,caracterizacion__tipo_atribucion,caracterizacion__tipo_atribucion_justificacion,caracterizacion__temporalidad,caracterizacion__temporalidad_justificacion,caracterizacion__aspecto,caracterizacion__aspecto_justificacion,caracterizacion_version,caracterizacion_error,tipo_configuracion,modo_semiotizacion,modo_identificacion,tipo_emocion_canonico,actantes__mediador__presente,actantes__mediador__descripcion,actantes__mediador__tipo,actantes__mediador__justificacion,actantes__verificador_normativo__presente,actantes__verificador_normativo__descripcion,actantes__verificador_normativo__tipo,actantes__verificador_normativo__evaluacion,actantes__verificador_normativo__justificacion,actantes__verificador_observacional__presente,actantes__verificador_observacional__descripcion,actantes__verificador_observacional__tipo,actantes__verificador_observacional__evaluacion,actantes__verificador_observacional__justificacion,actantes__operador_modificacion__presente,actantes__operador_modificacion__descripcion,actantes__operador_modificacion__funcion,actantes__operador_modificacion__justificacion,actantes__polaridad__negada,actantes__polaridad__tipo,actantes__polaridad__justificacion,actantes_version,actantes_error,created_at,updated_at
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,5,1,Javier Milei,vimos,indignación,caer en el puesto número 140,caída en el ranking mundial,actual,disforico,"La tonalidad es negativa, vinculada a la 'indignación' por el empobrecimiento y la pérdida de estatus mundial.",cognoscitiva,La emoción surge de una evaluación comparativa y racionalizada entre modelos económicos ('libertad' vs 'colectivismo') y datos de ranking.,alta,El uso de adverbios como 'sistemáticamente' y la mención de un descenso drástico en el ranking sugieren una magnitud fuerte de la emoción.,durable,"La indignación no es una reacción puntual, sino que se extiende a lo largo de la descripción de un proceso secular ('los últimos 100 años').",sin_atribucion,No hay términos del campo léxico de la emoción (como 'estoy indignado' o 'sentimos rabia') atribuidos sintácticamente a un sujeto; la indignación se infiere de la valoración negativa de los hechos descritos.,pasado_historico,La emoción se ancla en el proceso histórico de los últimos cien años y el resultado final de dicha trayectoria.,perfectivo,"Se presenta como un proceso concluido y cerrado ('caer en el puesto número 140'), marcando el punto final de un declive.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,True,,discurso_propio,El enunciador utiliza el propio relato histórico y la comparación de datos económicos para vehiculizar la indignación hacia el colectivismo.,False,,ausente,sin_evaluacion,"No se menciona explícitamente si es 'correcto' o 'incorrecto' sentir indignación, aunque se fundamenta la causa.",False,,ausente,sin_evaluacion,"No se cuestiona ni se corrobora la autenticidad del sentimiento, sino que se exponen los hechos que lo disparan.",False,,ausente,El discurso describe una trayectoria histórica y sus resultados; no hay una operación dirigida a modificar la indignación ya sentida por el experienciador.,False,afirmada,"La indignación se predica positivamente a través de los indicadores axiológicos ('empobrecerse sistemáticamente', 'caer en el puesto número 140').",v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.964932+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,6,0,Javier Milei,viéramos,convicción,capitalismo de libre empresa,capitalismo de libre empresa,actual,euforico,"La valencia es positiva al calificar la fuente como ""moralmente deseable"" y como solución para ""terminar con la pobreza"".",cognoscitiva,"La convicción se manifiesta como un juicio evaluativo y racional sobre la eficacia de un sistema (""datos que sustentan"", ""único sistema"").",alta,"El uso de superlativos y exclusividades (""no sólo es... sino que es el único"") denota una fuerza máxima en la convicción.",permanente,Se presenta como una postura doctrinal y constitutiva de la identidad ideológica del enunciador respecto al capitalismo.,sin_atribucion,No hay términos del campo léxico de la emoción (no dice 'estoy convencido' o 'siento convicción') atribuidos sintácticamente al actor; la convicción se infiere de la fuerza de las afirmaciones.,contemporanea,La postura se sostiene en el presente de la enunciación durante el discurso en Davos.,no_marcado,"No se presenta una marca gramatical de inicio, fin o repetición; el enunciado se centra en la validez de una proposición.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,confianza,True,,discurso_propio,El discurso del presidente funciona como el vehículo para intentar transmitir la convicción a los asistentes,False,,ausente,sin_evaluacion,No hay una evaluación sobre si los asistentes 'deban' o 'no deban' sentir convicción según una norma,False,,ausente,sin_evaluacion,No se analiza la autenticidad de la emoción en los asistentes,True,,activacion_emocional,El enunciador busca generar la convicción en los asistentes mediante la presentación de datos y argumentos,False,afirmada,Se busca que la convicción ocurra/sea aceptada por la audiencia,v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.965094+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,20,0,la población mundial,población mundial,alivio,explosión de riqueza,la explosión de riqueza,realizada,euforico,"Asociada a una ""explosión de riqueza"" y al hecho de haber sido ""sacado de la pobreza"".",cognoscitiva,"La emoción se deriva de una observación analítica de datos económicos (""cuando se estudia el PBI per cápita"", ""lo que se observa"").",alta,"El uso del término ""explosión"" y la magnitud cuantitativa (""multiplicó por más de 15 veces"", ""90 por ciento"") denota una fuerza considerable.",permanente,"Se describe un proceso histórico sostenido desde ""el año 1800 al día de hoy"", sugiriendo un estado de cambio estructural y estable.",sin_atribucion,No hay términos léxicos de emoción (como 'sentir alivio') atribuidos sintácticamente a la población; el alivio se infiere de la situación de salir de la pobreza.,pasado_historico,"La emoción se sitúa en el proceso histórico iniciado en ""el año 1800"".",no_marcado,"No se presenta un foco en el inicio, fin o repetición del estado; se describe el hecho como una situación general.",v29,,cualificacion_por_componentes_descriptivo_narrativos,sostenida,por_senales_entrada,,False,,ausente,"La emoción de alivio es la consecuencia directa de un hecho material y económico (la generación de riqueza y salida de la pobreza), no hay un vehículo discursivo o material que transporte la emoción, sino que es el resultado del evento mismo.",False,,ausente,sin_evaluacion,El texto no evalúa si el alivio de salir de la pobreza es legítimo o ilegítimo según alguna norma.,False,,ausente,sin_evaluacion,"El discurso no cuestiona ni corrobora la autenticidad del sentimiento de alivio, sino que describe el hecho objetivo que lo produce.",False,,ausente,"El discurso describe un hecho histórico y su resultado ('sacó de la pobreza al 90 por ciento'). No existe una operación dirigida a modificar, activar o inhibir la emoción del experienciador en el presente.",False,afirmada,Se afirma la existencia de una situación que conlleva el alivio (la salida de la pobreza) como un dato fáctico.,v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.965243+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,21,0,Javier Milei,debemos,satisfacción,ese número cayó al 5 por ciento,reducción de la pobreza mundial,actual,euforico,La reducción de la pobreza extrema es una valoración positiva y satisfactoria.,cognoscitiva,La satisfacción se deriva de una evaluación numérica y comparativa ('95 por ciento' vs '5 por ciento').,alta,La magnitud del cambio descrito ('cayó al 5 por ciento' desde un 95%) denota un impacto fuerte.,permanente,Se presenta como un hecho histórico consolidado y un logro estructural de la humanidad.,sin_atribucion,No hay términos del campo léxico de la emoción (como 'estamos felices' o 'fue satisfactorio') atribuidos sintácticamente a un actor; la satisfacción se infiere del éxito del dato presentado.,pasado_historico,"La emoción está anclada a datos históricos específicos ('año 1800', 'año 2020').",no_marcado,"No presenta marcas gramaticales de inicio, cese o repetición en la predicación.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,alegria,False,,ausente,No hay un vehículo discernible que transporte la satisfacción desde la fuente (la reducción de la pobreza) hacia los experienciadores; se presenta como un hecho objetivo.,False,,ausente,sin_evaluacion,El fragmento no invoca normas socioculturales o éticas para juzgar si es adecuado sentir satisfacción por este hecho.,False,,ausente,sin_evaluacion,"No se cuestiona ni se corrobora la autenticidad del sentimiento, sino que se presentan los hechos que lo fundamentan.",False,,ausente,El discurso expone datos estadísticos para describir una realidad; no hay una operación dirigida a modificar la satisfacción de Milei o de los asistentes.,False,afirmada,La emoción de satisfacción se predica positivamente a través de la contraposición de datos (95% vs 5%).,v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.965402+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,22,0,humanidad / población global,todo el planeta,sufrimiento,el hambre,el hambre,actual,disforico,"Tonalidad negativa asociada al 'sufrimiento' derivado de la carencia ('hambre', 'pobreza').",corporal,"Se infiere dominancia corporal ya que la fuente ('hambre', 'pobreza', 'indigencia') remite a necesidades biológicas y privaciones materiales básicas.",alta,"Se infiere alta intensidad dada la gravedad de los términos utilizados ('hambre', 'indigencia'), que representan los niveles más extremos de privación.",permanente,"Se describe como una situación estructural y global ('a lo largo y a lo ancho de todo el planeta'), sugiriendo un estado constitutivo de esos sectores poblacionales.",sin_atribucion,"No existe un término del campo léxico de la emoción (ej. 'sufren', 'dolor') atribuido sintácticamente a la población; el sufrimiento se infiere de la situación de 'hambre, pobreza e indigencia'.",contemporanea,El discurso sitúa estos problemas como la realidad actual que el sistema económico debe 'terminar'.,no_marcado,"No se presenta un desarrollo interno del estado (inicio, fin o repetición), sino que se menciona el estado como una condición general.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,,False,,ausente,"No se identifica un vehículo específico (discurso, objeto, escena) que transporte el sufrimiento; se describe como un estado factual del mundo.",False,,ausente,sin_evaluacion,"El texto no evalúa si es adecuado o incorrecto sentir sufrimiento, sino que lo presenta como una condición material negativa.",False,,ausente,sin_evaluacion,"No se cuestiona ni se corrobora la autenticidad del sentimiento, sino que se asume la existencia de las condiciones que lo producen.",False,,ausente,"El discurso no busca intervenir, activar o inhibir el sufrimiento en la población mundial, sino señalarlo como un problema a resolver mediante el capitalismo.",False,afirmada,"El sufrimiento (manifestado como 'hambre, pobreza e indigencia') se predica como una realidad existente que debe ser terminada.",v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.965545+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,22,1,humanidad / población global,todo el planeta,sufrimiento,la pobreza,la pobreza,actual,disforico,"La tonalidad es negativa, asociada a conceptos de privación y dolor como 'hambre' y 'pobreza'.",corporal,"Se infiere dominancia corporal ya que el sufrimiento derivado del 'hambre', la 'pobreza' y la 'indigencia' se manifiesta primariamente como una privación somática y visceral.",alta,Se infiere una intensidad alta dado que términos como 'indigencia' y 'hambre' representan los niveles más extremos de privación material y sufrimiento.,permanente,"Se describe como una condición estructural y extendida ('a lo largo y a lo ancho de todo el planeta'), constituyendo un rasgo estable de los afectados.",sin_atribucion,"No existe un término léxico de emoción (sustantivo, verbo o adjetivo emocional) atribuido sintácticamente a un sujeto; el sufrimiento se infiere de la situación de 'hambre, pobreza e indigencia'.",contemporanea,Se refiere a la situación actual de la población mundial en el momento del discurso.,no_marcado,"No se presenta un desarrollo interno del estado (inicio, fin o repetición), sino que se menciona el estado como una condición general.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,,False,,ausente,"No se identifica un vehículo específico (discurso, objeto, escena) que transporte el sufrimiento; se describe como un estado factual del mundo.",False,,ausente,sin_evaluacion,"El texto no evalúa si es adecuado o incorrecto sentir sufrimiento, sino que lo presenta como una condición material negativa.",False,,ausente,sin_evaluacion,"No se cuestiona ni se corrobora la autenticidad del sentimiento, sino que se asume la existencia de las condiciones que lo producen.",False,,ausente,"El discurso no busca intervenir, activar o inhibir el sufrimiento en la población mundial, sino señalarlo como un problema a resolver mediante el capitalismo.",False,afirmada,"El sufrimiento (manifestado como 'hambre, pobreza e indigencia') se predica como una realidad existente que debe ser terminada.",v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.965704+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,22,2,humanidad / población global,todo el planeta,sufrimiento,la indigencia,la indigencia,actual,disforico,"Tonalidad negativa asociada a conceptos de carencia extrema como 'hambre', 'pobreza' e 'indigencia'.",corporal,"Se infiere dominancia corporal ya que el sufrimiento derivado del 'hambre, la pobreza y la indigencia' se manifiesta primordialmente en la carencia biológica y sensorial.",alta,"El uso del término 'indigencia' denota el grado máximo de privación material, lo que implica un sufrimiento de alta magnitud.",permanente,"Se caracteriza como una condición estructural y constitutiva de sectores de la población ('a lo largo y a lo ancho de todo el planeta'), no como un evento puntual.",sin_atribucion,"No hay términos del campo léxico de la emoción (ej. 'sufrir', 'dolor', 'tristeza') atribuidos sintácticamente a un sujeto; el sufrimiento se infiere de la situación de 'hambre, la pobreza y la indigencia'.",contemporanea,Se refiere a una problemática actual del mundo ('todo el planeta') en el momento del discurso.,no_marcado,"No se presenta un desarrollo interno del estado (inicio, fin o repetición), sino que se menciona el estado como una condición general.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,,False,,ausente,"No se identifica un vehículo específico (discurso, objeto, escena) que transporte el sufrimiento; se describe como un estado factual del mundo.",False,,ausente,sin_evaluacion,"El texto no evalúa si es adecuado o incorrecto sentir sufrimiento, sino que lo presenta como una condición material negativa.",False,,ausente,sin_evaluacion,"No se cuestiona ni se corrobora la autenticidad del sentimiento, sino que se asume la existencia de las condiciones que lo producen.",False,,ausente,"El discurso no busca intervenir, activar o inhibir el sufrimiento en la población mundial, sino señalarlo como un problema a resolver mediante el capitalismo.",False,afirmada,"El sufrimiento (manifestado como 'hambre, pobreza e indigencia') se predica como una realidad existente que debe ser terminada.",v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.965848+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,23,0,Javier Milei,no identificado,certeza,La evidencia empírica,la evidencia empírica,actual,euforico,La certeza y la convicción en la evidencia empírica actúan como un polo positivo de seguridad y validación en el discurso del enunciador.,cognoscitiva,Se basa en un juicio evaluativo sobre la naturaleza de la 'evidencia empírica'.,alta,"El adjetivo 'incuestionable' denota una magnitud absoluta, sin margen de duda.",permanente,"La certeza se presenta como una verdad axiomática y estable ('es incuestionable'), no como un estado pasajero.",sin_atribucion,No hay un término del campo léxico de la emoción (como 'estoy seguro' o 'mi certeza') atribuido sintácticamente a un actor; la certeza se infiere de la valoración 'incuestionable'.,atemporal,"Se formula como una sentencia gnómica o verdad universal, sin anclaje en un momento histórico específico.",no_marcado,"El verbo 'es' no presenta marcas de inicio, fin o repetición.",v29,,cualificacion_por_indicadores_cognitivos,mostrada,por_senales_salida,confianza,True,,documento_o_registro,La certeza se vehiculiza a través de la evidencia empírica mencionada en el texto.,False,,ausente,sin_evaluacion,"No se invoca ninguna norma sociocultural, moral o jurídica para evaluar la adecuación de sentir certeza.",False,,ausente,sin_evaluacion,"No hay un cuestionamiento o corroboración de la autenticidad del sentimiento, sino una afirmación sobre la naturaleza de la evidencia.",False,,ausente,"El discurso afirma la existencia de la certeza, pero no busca intervenir, modificar o inhibir dicha emoción en el experienciador.",False,afirmada,La emoción se predica positivamente ('es incuestionable').,v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.966008+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,24,0,detractores del capitalismo / sectores de izquierda,sus detractores,indignación,capitalismo,capitalismo de libre mercado,realizada,disforico,La indignación y la calificación de algo como 'injusto' poseen una valencia afectiva negativa.,cognoscitiva,La indignación se manifiesta como un juicio de valor y una evaluación racionalizada sobre la 'moralidad' y la 'injusticia' del sistema.,alta,"El uso del verbo 'atacado' implica una acción ofensiva y fuerte, lo que infiere una intensidad elevada de la emoción subyacente.",permanente,"Se presenta como una postura ideológica constitutiva de la 'doxa de izquierda', sugiriendo un rasgo estable y no un evento puntual.",sin_atribucion,"No hay términos del campo léxico de la emoción (ej. 'indignación', 'odio', 'rabia') atribuidos sintácticamente a la doxa de izquierda; la emoción se infiere del comportamiento ('ha atacado') y la valoración ('injusto').",contemporanea,Se refiere a la postura actual y vigente de los detractores del capitalismo en el presente del discurso.,no_marcado,"El verbo 'ha atacado' presenta un tiempo compuesto que indica resultado, pero no hay una marca aspectual específica de inicio, cese o repetición en la predicación emocional.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,False,,ausente,"El discurso describe una postura ideológica general ('la doxa de izquierda'), pero no identifica un vehículo específico (documento, objeto o escena) que transporte la indignación desde la fuente hacia el experienciador.",True,,norma_ideologica_o_politica,deslegitima,"El enunciador contrapone la 'superioridad productiva' del capitalismo frente a las 'cuestiones de moralidad' de la izquierda, sugiriendo que la base de la indignación es ideológica y no fáctica.",False,,ausente,sin_evaluacion,"El discurso no cuestiona si la indignación es sentida genuinamente, sino que la atribuye a una postura doctrinal ('según ellos').",False,,ausente,"El enunciador describe la acción de la doxa de izquierda ('ha atacado'), pero no realiza una operación discursiva dirigida a modificar o intervenir sobre la indignación de dicho grupo.",False,afirmada,Se predica la existencia de la indignación (vehiculizada en el ataque por considerarlo 'injusto') de manera positiva.,v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.966155+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,25,0,Javier Milei,Dicen,indignación,el colectivismo,el colectivismo,actual,disforico,"La indignación es intrínsecamente una emoción negativa, reforzada aquí por la ironía y el rechazo al colectivismo.",cognoscitiva,"La emoción se manifiesta a través de un juicio crítico y una evaluación racional sobre la contradicción del argumento ajeno ('bueno porque es altruista, con la ajena').",alta,El uso de la ironía mordaz ('con la ajena') para desmantelar la premisa del otro denota una fuerte carga emocional.,permanente,"Se describe una visión del mundo constitutiva de los promotores de estas ideas, no un estado pasajero.",sin_atribucion,No hay términos del campo léxico de la emoción (como 'están indignados' o 'odian') atribuidos sintácticamente a los sujetos; la indignación se infiere del tono irónico y la crítica al colectivismo.,contemporanea,Se refiere a un discurso y una postura ideological activa en el presente de la enunciación.,imperfectivo,"Se presenta como una postura habitual y sostenida en el tiempo ('Dicen que...'), sin un límite cerrado.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,True,,discurso_propio,"La fuente (la naturaleza del capitalismo/colectivismo) llega al experienciador a través de su propio discurso y razonamientos ('Dicen que...'), que el enunciador reporta.",True,,norma_moral_o_etica,deslegitima,"El enunciador deslegitima la base moral de la indignación colectivista al señalar que su supuesto altruismo es 'con la ajena', exponiendo una contradicción ética.",False,,ausente,sin_evaluacion,"No se cuestiona si sienten la emoción, sino la legitimidad moral de los argumentos que la sustentan.",False,,ausente,"El enunciador describe la postura del experienciador, pero no realiza una operación dirigida a modificar la indignación de aquellos promotores en este fragmento.",False,afirmada,Se predica la existencia de la indignación hacia el capitalismo (implícita en 'Dicen que el capitalismo es malo').,v29,,2026-07-02 22:47:01,2026-07-06 06:35:00.966313+00:00
