codigo,recorte_id,experienciador,tipo_experienciador,tipo_emocion,tipo_emocion_justificacion,fuente,tipo_fuente,fuente_justificacion,foria,foria_justificacion,dominancia,dominancia_justificacion,intensidad,intensidad_justificacion
DISCURSO_048,DISCURSO_048_FR_036,Oposición política (la casta política),contradestinatario,felicidad,El deseo de una feliz navidad también puede generar una emoción potencial de felicidad en la oposición.,la Navidad,situacion,"El deseo de una feliz Navidad genera una emoción de felicidad en la oposición, ya que la celebración de la Navidad es un evento positivo que provoca dicha emoción.",Eufórico,"El deseo de una feliz Navidad y la invitación a planificar en grande expresan alegría, entusiasmo y satisfacción, lo que corresponde a la tonalidad positiva y alegre caracterizada como eufórica.",Cognoscitiva,"El discurso expresa un deseo positivo y una valoración favorable (“feliz navidad”, “planifiquen en grande”), sin indicios de manifestaciones físicas o sensaciones corporales. La emoción de felicidad se presenta principalmente a través de juicios y evaluaciones mentales, por lo que su dominancia es cognoscitiva.",Baja,"El discurso contiene una expresión de deseo de felicidad (“feliz navidad”) sin intensificadores ni adverbios que aumenten la fuerza emocional. Se trata de un saludo formal y cortés, típico de la temporada, lo que sugiere una manifestación leve y estándar de la emoción de felicidad."
DISCURSO_048,DISCURSO_048_FR_036,Oposición política (la casta política),contradestinatario,motivación,La invitación a planificar en grande puede motivar potencialmente a la oposición.,la invitación a planificar en grande para el próximo año,situacion,El discurso motiva al oyente al proponerles planificar en grande para el próximo año; la propuesta de planificación constituye una situación externa que desencadena la emoción de motivación.,Eufórico,"El discurso expresa un deseo positivo y motivador, con tono de alegría y entusiasmo al desear una feliz Navidad y alentar a planificar en grande, lo que indica una emoción de tono positivo y satisfacción.",Cognoscitiva,"La emoción de motivación se expresa principalmente a través de la invitación a planificar en grande, lo que implica juicios, evaluaciones y pensamientos orientados al futuro. No se observan manifestaciones corporales o sensaciones físicas, por lo que la dominancia es cognoscitiva.",Baja,"El discurso expresa una motivación suave y cortés, con un deseo de felicidad y un llamado a planificar en grande. No se utilizan adjetivos intensos ni verbos que indiquen una emoción fuerte; la expresión es amable y moderada, lo que sugiere una intensidad baja."
DISCURSO_048,DISCURSO_048_FR_036,Oposición política (la casta política),contradestinatario,optimismo,La invitación a planificar en grande sugiere una actitud optimista potencial hacia el próximo año.,el próximo año,situacion,"El optimismo se desencadena por la perspectiva de planificar en grande para el próximo año, lo que constituye una situación futura que genera expectativas positivas.",Eufórico,"El discurso expresa un deseo positivo y entusiasta de una feliz Navidad y de planificar en grande para el próximo año, lo que indica una tonalidad afectiva alegre y optimista, característica de la emoción eufórica.",Cognoscitiva,"El discurso expresa una expectativa positiva y una invitación a planificar en grande, lo que indica una evaluación mental y un pensamiento optimista. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se ubica en el dominio cognoscitivo.",Baja,"El discurso expresa un deseo positivo y optimista, pero lo hace de manera moderada y sin intensificadores emocionales fuertes. La frase ""planifiquen en grande"" sugiere una actitud esperanzadora, pero el tono general es sencillo y cortés, lo que indica una intensidad baja de la emoción optimista."
DISCURSO_048,DISCURSO_048_FR_036,Partido político de Javier Milei y su base electoral,prodestinatario,felicidad,"El discurso desea que tengan una feliz navidad, generando una emoción potencial de felicidad en el partido y su base.",feliz navidad,situacion,El deseo de que la audiencia tenga una feliz navidad constituye una situación festiva que genera alegría en el partido y su base electoral.,euforico,"El discurso expresa deseos de felicidad y planificación positiva para el próximo año, lo que indica una tonalidad afectiva alegre y entusiasta, característica de la emoción eufórica.",cognoscitiva,"El discurso expresa un deseo positivo y una evaluación favorable (feliz navidad, planifiquen en grande), sin mencionar manifestaciones físicas o sensaciones corporales. Por lo tanto, la dominancia de la emoción identificada (felicidad) se basa principalmente en juicios y evaluaciones cognitivas.",Baja,"El discurso expresa un deseo de felicidad de manera cordial y estándar, sin adjetivos intensos ni expresiones de euforia. La frase ""feliz navidad"" y ""planifiquen en grande"" indican un tono positivo pero moderado, lo que sugiere una intensidad baja de la emoción de felicidad."
DISCURSO_048,DISCURSO_048_FR_036,Partido político de Javier Milei y su base electoral,prodestinatario,motivación,La invitación a planificar en grande puede motivar potencialmente al partido y su base.,invitación a planificar en grande para el próximo año,objeto,"La emoción de motivación se desencadena por la invitación concreta a planificar en grande, que actúa como un objeto motivador dentro del discurso.",Eufórico,"El discurso expresa un deseo positivo y motivador: ""les deseo que tengan una feliz navidad y que planifiquen en grande para el próximo año."" La invitación a planificar en grande y el deseo de felicidad transmiten entusiasmo y satisfacción, lo que corresponde a una tonalidad eufórica según la ontología y las heurísticas de inferencia.",Cognoscitiva,"La emoción de motivación se manifiesta principalmente a través de la intención y el deseo de planificar en grande, lo cual implica juicios y evaluaciones mentales sobre el futuro. No se observan indicios de manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",Baja,"El discurso contiene una expresión de buenos deseos y una invitación a planificar en grande, pero sin el uso de adjetivos intensos, exclamaciones o un tono apasionado. La motivación se presenta de manera moderada y cordial, lo que sugiere una intensidad baja en el contexto del mensaje."
DISCURSO_048,DISCURSO_048_FR_036,Partido político de Javier Milei y su base electoral,prodestinatario,optimismo,El deseo de planificar en grande sugiere una actitud optimista potencial hacia el próximo año.,el próximo año,situacion,"El optimismo se origina en la expectativa de las oportunidades y posibilidades que ofrece el próximo año, motivando a planificar en grande.",Eufórico,"El discurso expresa un deseo positivo y entusiasta de una feliz Navidad y de planificar en grande para el próximo año, lo que refleja alegría, entusiasmo y satisfacción, características típicas de una emoción eufórica.",Cognoscitiva,"El discurso expresa una expectativa positiva hacia el futuro y la planificación de metas, lo cual se basa en juicios y evaluaciones mentales sobre lo que se espera lograr. No se mencionan sensaciones físicas ni gestos, por lo que la manifestación de la emoción se centra en el ámbito cognitivo.",Baja,"El discurso presenta un deseo cordial y optimista, pero sin expresiones de euforia o intensidad emocional marcada. La frase es una típica felicitación navideña con un llamado a planificar en grande, lo cual indica una actitud positiva pero de carácter moderado y cotidiano, por lo que la intensidad se clasifica como baja."
DISCURSO_048,DISCURSO_048_FR_036,Presidente Javier Milei,enunciador,felicidad,"El enunciador expresa el deseo de que los oyentes tengan una feliz navidad, lo que indica que él mismo se siente feliz o desea felicidad, representado en el discurso.",la Navidad,situacion,"El sentimiento de felicidad del presidente se desencadena por la situación de la temporada navideña, un contexto que suele generar alegría y buenos deseos.",Eufórico,"El enunciador expresa un deseo de felicidad para los oyentes, lo que refleja una emoción positiva y de satisfacción. La expresión ""les deseo que tengan una feliz navidad"" indica alegría y entusiasmo, características típicas de una emoción eufórica.",Cognoscitiva,"El enunciado expresa un deseo positivo y una evaluación favorable (una feliz navidad y planes grandes), sin indicios de manifestaciones físicas o sensaciones corporales. La emoción de felicidad se presenta principalmente a través de juicios y pensamientos positivos, lo que indica una dominancia cognoscitiva.",Baja,"El discurso contiene una expresión de deseo de felicidad (“feliz navidad”) y una invitación a planificar en grande, pero sin adverbios intensificadores, exclamaciones o tono apasionado. Se trata de un saludo cordial y estándar, por lo que la intensidad de la emoción de felicidad se interpreta como baja."
DISCURSO_048,DISCURSO_048_FR_036,Presidente Javier Milei,enunciador,optimismo,"Al invitar a planificar en grande para el próximo año, el enunciador muestra una actitud optimista hacia el futuro, expresando una emoción potencial sobre lo que se espera.",el próximo año,situacion,"La emoción de optimismo se desencadena por la perspectiva de planificar en grande para el próximo año, lo que representa una situación futura con oportunidades y expectativas positivas.",Eufórico,"El discurso expresa un deseo de felicidad y alienta a planificar en grande para el próximo año, lo que refleja entusiasmo y satisfacción con el futuro, características típicas de una emoción eufórica.",Cognoscitiva,"El discurso expresa una expectativa positiva y una invitación a planificar en grande para el próximo año, lo que indica una evaluación mental y una valoración futura favorable. No se mencionan manifestaciones físicas ni gestos, por lo que la emoción se manifiesta principalmente a nivel cognitivo.",Alta,"El discurso expresa un optimismo fuerte y directo al desear una ""feliz navidad"" y al invitar a ""planificar en grande"" para el próximo año. El uso de expresiones amplificadoras como ""en grande"" y la ausencia de matices negativos indican una emoción intensamente positiva y esperanzadora."
DISCURSO_048,DISCURSO_048_FR_036,Público general argentino,paradestinatario,felicidad,El deseo de una feliz navidad genera una emoción potencial de felicidad en el público general.,el hablante,actor,"El deseo expresado por el hablante de que el público tenga una feliz Navidad y planifique en grande genera una emoción de felicidad en el público, por lo que la fuente de la emoción es el actor que emite el mensaje.",Eufórico,"El deseo de una feliz navidad y la invitación a planificar en grande transmiten alegría, entusiasmo y satisfacción, lo que corresponde a una emoción de tono positivo y, por tanto, a la categoría eufórica.",Cognoscitiva,"El deseo de una feliz navidad se expresa mediante una evaluación positiva y un pensamiento optimista sobre el futuro, sin indicios de manifestaciones físicas o gestos. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",Baja,"El discurso expresa un deseo de felicidad de manera sencilla y sin intensificadores emocionales (p. ej., ""muy feliz"", ""increíblemente feliz""). La frase es una cortesía típica de fin de año, por lo que la emoción de felicidad se percibe como leve y cotidiana."
DISCURSO_048,DISCURSO_048_FR_036,Público general argentino,paradestinatario,motivación,La invitación a planificar en grande puede motivar potencialmente al público general.,invitación a planificar en grande para el próximo año,situacion,"La frase invita al público a planificar en grande, creando una circunstancia que estimula la motivación para el futuro.",Eufórico,"El discurso expresa un deseo positivo y alentador: ""les deseo que tengan una feliz navidad"" y ""planifiquen en grande para el próximo año"", lo cual refleja entusiasmo, alegría y satisfacción, características típicas de una emoción eufórica.",Cognoscitiva,"La emoción de motivación se manifiesta principalmente a través de la invitación a planificar en grande y a proyectar metas futuras, lo cual implica juicios, evaluaciones y pensamientos orientados al futuro. No se observan indicios de manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",Baja,"El discurso presenta una expresión de motivación de manera moderada y sin intensificadores emocionales fuertes. La frase ""les deseo que tengan una feliz navidad y que planifiquen en grande"" es una invitación amable y positiva, pero no utiliza adjetivos, adverbios ni verbos que aumenten la fuerza emocional. Por lo tanto, la intensidad de la emoción identificada se considera baja."
DISCURSO_048,DISCURSO_048_FR_036,Público general argentino,paradestinatario,optimismo,La invitación a planificar en grande sugiere una actitud optimista potencial hacia el próximo año.,el próximo año,situacion,"La emoción de optimismo se desencadena por la perspectiva de planificar en grande para el próximo año, lo que constituye una situación futura que genera expectativas positivas.",euforico,"La frase expresa un deseo positivo y optimista, deseando una feliz Navidad y animando a planificar en grande para el próximo año, lo que indica un tono alegre y entusiasta característico de la emoción eufórica.",cognoscitiva,"El optimismo se manifiesta en la expresión de deseos positivos y la invitación a planificar en grande para el próximo año, lo que implica juicios y evaluaciones futuras. No se observan indicios de manifestaciones corporales o sensaciones físicas, por lo que la dominancia se ubica en el dominio cognoscitivo.",Baja,"El discurso expresa optimismo de manera moderada y cortés, sin usar adjetivos intensos ni verbos que indiquen una emoción fuerte. La frase ""planifiquen en grande"" sugiere una actitud positiva, pero el tono general es amable y estándar, lo que indica una intensidad baja."
DISCURSO_048,DISCURSO_048_FR_036,familias de los oficiales,actor_colectivo,felicidad,"La frase expresa el deseo de que tengan una feliz navidad, indicando una emoción de felicidad potencial para las familias de los oficiales.",la Navidad,situacion,"La frase expresa el deseo de que tengan una feliz navidad, lo que indica que la emoción de felicidad se origina en la celebración de la Navidad, un evento festivo que genera dicha emoción.",Eufórico,"La frase expresa un deseo de felicidad y celebración (una feliz Navidad y planes grandes), lo cual refleja un tono positivo y alegre, característico de la emoción eufórica.",Cognoscitiva,"La expresión ""les deseo que tengan una feliz navidad"" refleja un juicio positivo y una intención de bienestar hacia las familias de los oficiales, sin indicios de manifestaciones físicas o sensaciones corporales. Por lo tanto, la emoción de felicidad se manifiesta principalmente en el ámbito cognitivo, a través de pensamientos y evaluaciones positivas.",Baja,"La frase expresa un deseo amable y cortés de felicidad, sin adjetivos intensificadores ni expresiones de euforia. Se trata de una expresión de felicidad leve y cotidiana, típica de un saludo festivo, lo que indica una intensidad baja."
DISCURSO_048,DISCURSO_048_FR_036,graduados,actor_colectivo,felicidad,"La frase expresa el deseo de que tengan una feliz navidad, indicando una emoción de felicidad potencial para los graduados.",la Navidad,situacion,"La frase expresa el deseo de que los graduados tengan una feliz Navidad, lo que indica que el evento de la Navidad es la fuente que provoca la emoción de felicidad.",euforico,"La frase expresa un deseo positivo y alegre: ""les deseo que tengan una feliz navidad"" y alienta a planificar en grande, lo cual refleja entusiasmo y satisfacción. Estas expresiones de alegría y optimismo caracterizan una emoción de tono positivo, por lo que se clasifica como eufórico.",Cognoscitiva,"La expresión ""les deseo que tengan una feliz navidad"" refleja una valoración positiva y un deseo futuro, manifestado principalmente a través de juicios y pensamientos optimistas, sin indicios de manifestaciones corporales o sensaciones físicas. Por lo tanto, la dominancia de la emoción de felicidad se identifica como cognoscitiva.",Baja,"La frase expresa un deseo de felicidad de manera cortés y sin énfasis emocional fuerte. No se utilizan adjetivos intensos, exclamaciones ni verbos que sugieran una emoción muy intensa. Por lo tanto, la intensidad de la emoción de felicidad se considera baja."
DISCURSO_048,DISCURSO_048_FR_037,Oposición política (la casta política),contradestinatario,faith,The invocation of divine blessing could evoke a potential sense of faith among the opposition.,Dios (invocación de la bendición divina),actor,"La frase menciona explícitamente a Dios como fuente de bendición, lo que provoca una sensación de fe en el experienciador. En la ontología, Dios actúa como un actor que genera la emoción.",euforico,"La frase expresa una invocación positiva y esperanzadora de bendiciones divinas, lo que genera un tono de alegría, entusiasmo y satisfacción. Este carácter afectivo se alinea con la categoría eufórica, ya que la emoción de fe aquí se manifiesta como una expresión de confianza y optimismo hacia lo divino y el futuro.",Cognoscitiva,"La expresión ""que dios los bendiga"" y ""que las fuerzas del cielo nos acompañen"" se centra en una creencia y una petición de protección divina, lo cual implica juicios y evaluaciones internas sobre la fe y la esperanza. No se describen manifestaciones físicas ni gestos corporales, por lo que la dominancia de la emoción se ubica principalmente en el ámbito cognoscitivo.",Neutra/Ambivalente,"El discurso presenta una invocación de bendición que es formal y cortés, sin adverbios ni intensificadores que aumenten la carga emocional. La expresión de fe se mantiene en un tono estándar y no se percibe como una manifestación apasionada o extremadamente intensa, lo que sugiere una intensidad neutral o ambivalente."
DISCURSO_048,DISCURSO_048_FR_037,Oposición política (la casta política),contradestinatario,gratitude,The blessing may elicit a potential feeling of gratitude towards the speaker even among the opposition.,la bendición de Dios,situacion,"El discurso incluye una petición de bendición divina dirigida a los oyentes, lo cual constituye un evento externo que provoca una respuesta de gratitud en el experienciador.",Eufórico,"La expresión de bendición y la invitación a que las fuerzas del cielo acompañen a los oyentes transmiten un tono positivo y de agradecimiento. La gratitud, como emoción identificada, se asocia con sentimientos de alegría y satisfacción, por lo que su carácter fórico se clasifica como eufórico.",Cognoscitiva,"La emoción de gratitud en este contexto se manifiesta principalmente a través de juicios y evaluaciones internas: el receptor de la bendición reconoce el gesto como un acto de apoyo y se siente agradecido por la consideración. No se describen manifestaciones físicas explícitas (como sonrisas, cambios en la frecuencia cardíaca o expresiones corporales), por lo que la dominancia se ubica en el dominio cognitivo.",Baja,"El discurso presenta una bendición formal y cortés, típica de los discursos políticos. No se utilizan adjetivos ni adverbios que intensifiquen la emoción, y la expresión de gratitud se manifiesta de manera sutil y convencional, lo que sugiere una intensidad baja."
DISCURSO_048,DISCURSO_048_FR_037,Oposición política (la casta política),contradestinatario,hope,Even the opposition may experience a potential sense of hope in response to the blessing.,dios,actor,"El discurso invoca a Dios y a las fuerzas del cielo como entidades que prometen bendición y acompañamiento, lo cual actúa como fuente de esperanza para la oposición política.",euforico,"La expresión ""que dios los bendiga"" y ""que las fuerzas del cielo nos acompañen"" transmite un tono optimista y de esperanza, característico de una emoción positiva y de satisfacción. En el contexto político, aunque sea de la oposición, la frase mantiene una connotación de alegría y entusiasmo, lo que la clasifica como eufórica según la ontología y las heurísticas proporcionadas.",cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones mentales sobre la posibilidad de un resultado positivo. En el discurso citado, la expresión de bendición y la referencia a las fuerzas celestiales indican una expectativa optimista y una valoración positiva, sin indicios de manifestaciones corporales explícitas. Por lo tanto, la dominancia se clasifica como cognoscitiva.",Alta,"El discurso emplea expresiones de bendición divina y la presencia de fuerzas celestiales, lo que indica una manifestación fuerte y explícita de esperanza. La frase transmite un deseo vigoroso de bienestar y apoyo, característico de una emoción de alta intensidad."
DISCURSO_048,DISCURSO_048_FR_037,Oposición política (la casta política),contradestinatario,reassurance,"The phrase ""las fuerzas del cielo nos acompañen"" may provide a potential feeling of reassurance to the opposition.",las fuerzas del cielo,actor,"La frase menciona explícitamente que las ""fuerzas del cielo"" acompañen al grupo, lo que sugiere que la presencia de estos poderes divinos es la causa que genera la sensación de seguridad y consuelo en la oposición política.",euforico,"La frase expresa un deseo de bendición y acompañamiento divino, lo cual transmite una sensación de seguridad y optimismo. Este tono positivo y de apoyo se alinea con la categoría eufórica, que engloba expresiones de alegría, entusiasmo o satisfacción, aunque en este caso la emoción sea más de tranquilidad y confianza que de euforia explícita. No se detectan elementos negativos ni neutros, por lo que la clasificación más adecuada es eufórica.",Cognoscitiva,"El sentimiento de ""reassurance"" se manifiesta principalmente a través de juicios y evaluaciones mentales: la oposición percibe que las ""fuerzas del cielo"" los acompañan, lo que genera una sensación de seguridad y apoyo. No se observan indicios de manifestaciones físicas o gestos, por lo que la dominancia se clasifica como cognoscitiva.",Baja,"El discurso utiliza una expresión de bendición y acompañamiento que es típica de los saludos formales y no contiene adverbios ni intensificadores que aumenten la fuerza emocional. La frase transmite una sensación de tranquilidad y apoyo, pero de manera moderada y convencional, lo que sugiere una intensidad baja de la emoción de reassurance."
DISCURSO_048,DISCURSO_048_FR_037,Partido político de Javier Milei y su base electoral,prodestinatario,faith,The invocation of divine blessing implies a potential sense of faith in a higher power for the party base.,dios,actor,"La frase invoca a Dios como fuente de bendición y protección, lo que provoca en la audiencia una sensación de fe en un poder superior.",Eufórico,"La frase expresa una invocación de bendición divina y la presencia de fuerzas celestiales, lo cual transmite esperanza, confianza y un sentimiento positivo hacia el futuro. Este tono de fe y optimismo se alinea con la categoría de emoción eufórica, caracterizada por alegría, entusiasmo o satisfacción.",Cognoscitiva,"La frase expresa una invocación de bendición y acompañamiento divino, centrada en la creencia y la esperanza de una fuerza superior. No se mencionan sensaciones físicas ni gestos corporales; la emoción se manifiesta principalmente a través de juicios y evaluaciones de fe, por lo que su dominancia es cognoscitiva.",Alta,"La frase emplea un lenguaje explícito y directo de invocación divina, con expresiones como ""que dios los bendiga"" y ""las fuerzas del cielo nos acompañen"", que indican una manifestación fuerte y clara de fe. Este uso de términos religiosos y la intención de bendición sugieren una intensidad alta de la emoción de fe."
DISCURSO_048,DISCURSO_048_FR_037,Partido político de Javier Milei y su base electoral,prodestinatario,gratitude,Being addressed with a blessing can generate a potential feeling of gratitude towards the speaker for the party base.,la bendición ofrecida por el orador,situacion,"El sentimiento de gratitud surge del evento concreto de que el orador (Javier Milei) pronuncie una bendición dirigida a la audiencia, lo cual constituye una situación que provoca la emoción.",Eufórico,"El discurso contiene una bendición y un tono de agradecimiento, lo que indica una emoción positiva y de satisfacción, por lo que se clasifica como eufórico.",cognoscitiva,"La emoción de gratitud en este contexto se manifiesta principalmente a través de juicios y evaluaciones internas: el receptor reconoce la bendición y la considera un acto de benevolencia, lo que genera un sentimiento de agradecimiento basado en la valoración cognitiva del gesto. No se observan indicios claros de manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",Baja,"El discurso presenta una bendición formal y cortés sin adverbios ni intensificadores que aumenten la carga emocional. La expresión ""que dios los bendiga"" y ""que las fuerzas del cielo nos acompañen"" son frases típicas de cortesía y respeto, pero no llevan un tono de exaltación ni de fervor que caracterizaría una gratitud de alta intensidad. Por lo tanto, la emoción de gratitud se infiere como de baja intensidad."
DISCURSO_048,DISCURSO_048_FR_037,Partido político de Javier Milei y su base electoral,prodestinatario,hope,"The blessing ""que dios los bendiga"" and ""que las fuerzas del cielo nos acompañen"" suggest a potential feeling of hope among the party base.",Dios,actor,El mensaje de bendición y la referencia a las fuerzas del cielo invocan a una entidad divina que actúa como fuente de esperanza para la base electoral.,Eufórico,"El discurso expresa una bendición divina y la presencia de fuerzas celestiales, lo cual transmite un tono positivo, de alegría y satisfacción que caracteriza la emoción de esperanza. Por tanto, la emoción se clasifica como eufórica.",Cognoscitiva,"El discurso expresa una expectativa positiva y un deseo de bienestar futuro, característico de la esperanza. No se menciona ninguna manifestación física, gesto o sensación corporal; la emoción se basa en la valoración y el pensamiento de que Dios y las fuerzas celestiales acompañarán a los presentes. Por lo tanto, la dominancia de la emoción es cognoscitiva.",Baja,"El discurso contiene una bendición general y una expresión de esperanza, pero no utiliza adverbios intensificadores ni un tono emocional fuerte. La frase se presenta de manera formal y colectiva, lo que sugiere una expresión de esperanza leve o moderada, por lo que se clasifica como baja intensidad."
DISCURSO_048,DISCURSO_048_FR_037,Partido político de Javier Milei y su base electoral,prodestinatario,reassurance,"The phrase ""las fuerzas del cielo nos acompañen"" may evoke a potential feeling of reassurance among the party base.",las fuerzas del cielo,actor,"La expresión ""las fuerzas del cielo nos acompañen"" invoca la presencia de un poder divino que brinda protección y apoyo, generando una sensación de seguridad y tranquilidad en la audiencia.",euforico,"La frase expresa un tono positivo y de apoyo, con la intención de brindar consuelo y esperanza a la audiencia. El uso de bendiciones y la referencia a las ""fuerzas del cielo"" evocan sentimientos de alegría, satisfacción y seguridad, lo que corresponde a la categoría eufórica según la ontología proporcionada.",Cognoscitiva,"La frase expresa una creencia y confianza en la presencia de fuerzas divinas que acompañan, lo cual se basa en juicios y evaluaciones internas (fe, esperanza, seguridad). No se describen manifestaciones físicas o sensaciones corporales, por lo que la dominancia se ubica en el dominio cognitivo.",Baja,"El discurso utiliza expresiones típicas de bendición y acompañamiento divino, sin adverbios ni intensificadores que aumenten la carga emocional. La frase se presenta de manera formal y convencional, lo que sugiere una sensación de tranquilidad y seguridad, pero sin un tono apasionado o intenso. Por lo tanto, la intensidad de la emoción de reassurance se considera baja."
DISCURSO_048,DISCURSO_048_FR_037,Presidente Javier Milei,enunciador,confianza,"Al pedir que las fuerzas del cielo nos acompañen, el enunciador muestra confianza en la intervención divina, lo que refleja una emoción de confianza.",fuerzas del cielo,actor,"La confianza se origina en la petición de que las fuerzas del cielo nos acompañen, lo que implica una fe en la intervención divina, considerada como un actor que provoca la emoción.",Afórico,"La emoción de confianza se caracteriza por una actitud positiva y de seguridad, pero no implica necesariamente alegría o entusiasmo extremo; por lo tanto, se clasifica como afórica, neutra en cuanto a polaridad emocional.",Cognoscitiva,"La emoción de confianza se manifiesta principalmente a través de juicios y evaluaciones internas, como la creencia en la intervención divina y la expectativa de que las fuerzas del cielo acompañen. No se describen manifestaciones físicas o gestos que indiquen una predominancia corporal, por lo que la dominancia se clasifica como cognoscitiva.",Alta,"El discurso expresa una confianza explícita y fuerte al invocar a las fuerzas del cielo como acompañantes, lo que indica una emoción de confianza intensamente manifestada."
DISCURSO_048,DISCURSO_048_FR_037,Presidente Javier Milei,enunciador,esperanza,"El enunciador expresa un deseo de que Dios bendiga a los presentes y a los argentinos, lo que indica una esperanza en que se produzca dicha bendición.",Dios,actor,"El sentimiento de esperanza se origina en la expectativa de que Dios bendiga a los presentes y a los argentinos, por lo que la fuente de la emoción es la entidad divina que se menciona como agente de la bendición.",Eufórico,"El enunciado expresa una esperanza positiva de bendición divina y acompañamiento celestial, lo que indica un tono afórico positivo. Por lo tanto, la emoción de esperanza se clasifica como eufórica.",cognoscitiva,"La expresión de esperanza se manifiesta a través de un deseo verbal y una expectativa mental sobre la bendición divina y la presencia de fuerzas celestiales. No se describen sensaciones físicas ni gestos corporales asociados, por lo que la emoción se basa principalmente en juicios y pensamientos, lo que indica una dominancia cognoscitiva.",Alta,"El enunciador expresa un deseo fuerte y explícito de que Dios bendiga a los presentes y a todos los argentinos, acompañándolo con la frase ""las fuerzas del cielo nos acompañen"", lo cual indica una esperanza intensa y vigorosa en la realización de esa bendición."
DISCURSO_048,DISCURSO_048_FR_037,Público general argentino,paradestinatario,faith,The invocation of divine blessing can evoke a potential sense of faith among the general audience.,Dios,actor,"La invocación de ""Dios"" y las ""fuerzas del cielo"" actúa como fuente directa de la emoción de fe, ya que la referencia a un ser divino provoca la sensación de confianza y creencia en lo trascendental.",euforico,"La frase expresa una invocación de bendición divina y la presencia de fuerzas celestiales, lo cual genera un sentimiento de esperanza, gratitud y optimismo. Estas características corresponden a una tonalidad afectiva positiva, típica de la emoción de fe, por lo que se clasifica como eufórico.",Cognoscitiva,"La emoción de ""faith"" (fe) se manifiesta principalmente a través de juicios, evaluaciones y pensamientos sobre la existencia de un poder superior y la esperanza de bendición. En el fragmento citado, la expresión ""que dios los bendiga"" y ""que las fuerzas del cielo nos acompañen"" se centra en la creencia y la expectativa de una presencia divina, sin indicios de manifestaciones físicas o sensaciones corporales. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",Alta,"La frase ""que dios los bendiga a cada uno de ustedes y a todos los argentinos, y que las fuerzas del cielo nos acompañen"" constituye una invocación directa y explícita de bendición divina, típica de expresiones de fe con fuerte carga emotiva. El uso de verbos imperativos y la referencia a fuerzas celestiales refuerzan la intensidad del sentimiento, lo que sugiere una manifestación de alta intensidad emocional."
DISCURSO_048,DISCURSO_048_FR_037,Público general argentino,paradestinatario,gratitude,The blessing may elicit a potential feeling of gratitude towards the speaker among the general audience.,el orador,actor,El acto de bendecir a la audiencia y a los argentinos por parte del orador genera una sensación de gratitud en el público.,Eufórico,"La expresión de gratitud y la bendición evocan sentimientos de alegría y satisfacción, característicos de una emoción de tono positivo.",Cognoscitiva,"El discurso presenta una bendición que invita al público a reconocer y valorar la generosidad divina y la protección celestial. La emoción de gratitud se manifiesta principalmente a través de juicios y evaluaciones internas: el oyente reconoce la bondad del mensaje, aprecia la intención del hablante y reflexiona sobre la importancia de la bendición. No se evidencian manifestaciones físicas explícitas (como cambios en el ritmo cardíaco o expresiones faciales), por lo que la dominancia se clasifica como cognoscitiva.",Baja,"El discurso presenta una bendición formal y cortés, típica de contextos públicos y religiosos, sin elementos que indiquen una expresión emocional intensa. La frase se mantiene en un tono respetuoso y estándar, lo que sugiere una intensidad baja de la emoción de gratitud que se espera que el público sienta en respuesta."
DISCURSO_048,DISCURSO_048_FR_037,Público general argentino,paradestinatario,hope,The blessing may inspire a potential sense of hope in the general Argentine audience.,Dios,actor,"El discurso menciona una bendición y acompañamiento de ""Dios"" y ""las fuerzas del cielo"", entidades divinas que actúan como fuente de esperanza para el público argentino.",Eufórico,"El discurso expresa una bendición y la presencia de fuerzas celestiales, lo cual genera un tono positivo y esperanzador. La emoción de ""hope"" se manifiesta como una expectativa favorable y optimista, caracterizando así un estado eufórico según la ontología proporcionada.",Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y expectativas sobre el futuro. En el discurso se expresa un deseo de bendición y acompañamiento divino, lo cual implica una valoración positiva y una expectativa de un resultado favorable. No se observan indicios de manifestaciones físicas o gestos que sugieran una dominancia corporal, por lo que la dominancia se clasifica como cognoscitiva.",Baja,"El discurso presenta una bendición y una expresión de esperanza de manera estándar y formal, sin adverbios ni intensificadores que aumenten la carga emocional. La frase se mantiene en un tono respetuoso y moderado, típico de un discurso público, lo que sugiere una intensidad emocional leve o sutil."
