INDEX,codigo,recorte_id,posicion,frase
6660,DISCURSO_035,DISCURSO_035_FR_149,149,"Así que quiero dedicar una reflexión, que reflexionen, sobre aquellos gobernadores que hacen este jueguito perverso, que piden bajas de impuestos y reclaman baja de impuestos, pero que - cuando llega el momento de hacerlo en la propia - no lo hacen o lo suben."
6661,DISCURSO_035,DISCURSO_035_FR_150,150,"Entonces, tengan claro eso."
6662,DISCURSO_035,DISCURSO_035_FR_151,151,"Es decir, nosotros dijimos que íbamos a bajar impuestos y bajamos más de 13 impuestos, entre ellos el impuesto inflacionario, que con el señoriaje le robaba, a los argentinos quince puntos del PBI."
6663,DISCURSO_035,DISCURSO_035_FR_152,152,"Por lo tanto, parte de nuestro deber es proteger a la ciudadanía de este cinismo rascavotos del que se sirvió la política durante ya mucho tiempo."
6664,DISCURSO_035,DISCURSO_035_FR_153,153,"Por esto mismo, nosotros queremos volver a un modelo verdaderamente federal en el que haya competencia fiscal entre las provincias y el sector privado pueda discernir el costo tributario de trabajar en tal o cual distrito y qué retribuciones y servicios recibe a cambio, para que los políticos dejen de esconderse detrás de los precios de los bienes y servicios y en la coparticipación, y quede en evidencia la voracidad fiscal del aparato estatal que quieren sostener."
6665,DISCURSO_035,DISCURSO_035_FR_154,154,"Por ejemplo, una de las cosas que a mí me pasó cuando lo conocí a Elon Musk, fui a su planta de Tesla, que queda en Austin, Texas, pero antes estaba en Los Ángeles, ¿y por qué se fue?"
6666,DISCURSO_035,DISCURSO_035_FR_155,155,"Por los impuestos, es decir había un economista húngaro que se llamaba Tiebout y decía: “votar con los pies”."
6667,DISCURSO_035,DISCURSO_035_FR_156,156,"Entonces, vamos a abrir la competencia fiscal para que tanto las empresas como los individuos puedan votar con los pies y se saquen de encima a los políticos ladrones que lo único que quieren hacer es robarle el fruto de su trabajo."
6668,DISCURSO_035,DISCURSO_035_FR_157,157,"Por esto mismo, nosotros queremos volver a un modelo verdaderamente federal, en el que haya competencia fiscal entre las provincias, y al sector privado pueda discernir el costo tributario de trabajar en tal o cual distrito y qué retribuciones y servicios recibe a cambio, para que los políticos dejen de esconderse… Este ya lo había dicho… Lo repito porque es bueno repetirlo."
6669,DISCURSO_035,DISCURSO_035_FR_158,158,Gracias Espert.
6670,DISCURSO_035,DISCURSO_035_FR_159,159,Un profe condescendiente.
6671,DISCURSO_035,DISCURSO_035_FR_160,160,"Me tenés que bajar 1 punto ahí, Espert."
6672,DISCURSO_035,DISCURSO_035_FR_161,161,Yo a un alumno se lo hubiera bajado.
6673,DISCURSO_035,DISCURSO_035_FR_162,162,"Gracias, entonces lo repito."
6674,DISCURSO_035,DISCURSO_035_FR_163,163,"Es decir que, como había dicho, para que los políticos dejen de esconderse en los precios de los bienes y servicios y en la coparticipación y que queden evidencia la voracidad fiscal del aparato estatal que quieren sostener."
6675,DISCURSO_035,DISCURSO_035_FR_164,164,El lugar de llegada para este y para todas nuestras reformas es conceptualmente simple: queremos ser un país en el que la vida sea más fácil para el que hace las cosas bien y sea mucho más difícil para aquel que hace las cosas mal.
6676,DISCURSO_035,DISCURSO_035_FR_165,165,"Una sociedad en la que hacer lo correcto sea sencillo y actuar incorrectamente sea costoso, muy costoso y el que las hace, las paga."
6677,DISCURSO_035,DISCURSO_035_FR_166,166,"En definitiva, se acabó ese modelo invertido en el que los trabajadores honestos luchan para sobrevivir mes a mes, y los parásitos vividores tienen asegurada una vida onerosa por generaciones."
6678,DISCURSO_035,DISCURSO_035_FR_167,167,Ese modelo en el que las víctimas son tratadas como victimarios y los victimarios tratados como víctimas.
6679,DISCURSO_035,DISCURSO_035_FR_168,168,Ese modelo que se cansaba de revisar el pasado porque no podía prometer ningún futuro.
6680,DISCURSO_035,DISCURSO_035_FR_169,169,"En nuestro primer año, dejamos en claro que nuestro gobierno va a marcar un punto de inflexión para nuestra gran nación, porque, por primera vez en décadas volvimos a mirar hacia adelante, pensando cómo crecer en lugar de cómo distribuir una ganancia cada vez más pequeña."
6681,DISCURSO_035,DISCURSO_035_FR_170,170,Dejamos atrás la mentalidad de la escasez para volver a ver el mundo bajo los ojos de la abundancia.
6682,DISCURSO_035,DISCURSO_035_FR_171,171,Y Argentina es el país más abundante del mundo: tenemos la tierra más fértil del planeta y el mejor capital humano.
6683,DISCURSO_035,DISCURSO_035_FR_172,172,"Así, aprendimos a sacarle agua hasta a las piedras."
6684,DISCURSO_035,DISCURSO_035_FR_173,173,Ahora nos queda sacarnos el peso de la mochila de la casta de nuestras espaldas para volver a ser la gran nación que ya supimos ser.
6685,DISCURSO_035,DISCURSO_035_FR_174,174,Que tengan todos un excelente día.
6686,DISCURSO_035,DISCURSO_035_FR_175,175,"Que las fuerza del cielo nos acompañen y ¡viva la libertad, carajo!"
6687,DISCURSO_035,DISCURSO_035_FR_176,176,Muchas gracias.
6688,DISCURSO_036,DISCURSO_036_FR_001,1,"Discurso del Presidente Milei en Apertura del 143° período de Sesiones Ordinarias del Congreso  JAVIER MILEI: Diputados y Senadores del Congreso de la Nación, gobernadores, ministros de la Corte Suprema de Justicia, embajadores, estimados miembros del Gabinete Nacional, y a todos los argentinos que nos están escuchando desde sus hogares."
6689,DISCURSO_036,DISCURSO_036_FR_002,2,Buenas noches.
6690,DISCURSO_036,DISCURSO_036_FR_003,3,"Hoy estamos aquí reunidos como establece la Constitución Nacional en su artículo 99, para dar cuenta del estado de la Nación y así dar inicio a un nuevo periodo legislativo."
6691,DISCURSO_036,DISCURSO_036_FR_004,4,"Debo decir que miro hacia atrás, a lo que fue nuestro primer discurso del estado de la Nación, indudablemente podemos afirmar que hoy el país es radicalmente distinto a lo que era hace tan solo un año."
6692,DISCURSO_036,DISCURSO_036_FR_005,5,"Pero antes de hacer un balance acerca de lo que ha sido este primer año de gestión de la nueva administración, quiero hacer una breve reflexión."
6693,DISCURSO_036,DISCURSO_036_FR_006,6,"Probablemente, la sociedad argentina sea una de las más familiarizadas con la frustración política de la historia moderna."
6694,DISCURSO_036,DISCURSO_036_FR_007,7,"Para sintetizar esta idea en un número palpable, somos un país en donde la pobreza se multiplicó por 10 entre 1974 y finales de 2023."
6695,DISCURSO_036,DISCURSO_036_FR_008,8,"Para tener una idea, desde la década del 70 hasta acá el mundo bajó la pobreza del 50% al 10%; y nosotros del 5 la llevamos al 50, una verdadera aberración fruto de la casta política."
6696,DISCURSO_036,DISCURSO_036_FR_009,9,"Eso quiere decir que la única experiencia que tuvieron los argentinos a lo largo de la mayoría de sus vidas fue una senda deterioro de su poder adquisitivo, una larga agonía con pequeños intervalos de crecimiento, rápidamente frustrado por brutos mazazos de realidad."
6697,DISCURSO_036,DISCURSO_036_FR_010,10,Es natural que después de tantas décadas transitando este espiral de empobrecimiento para una gran mayoría la decadencia se sienta como una fatal e inescapable situación o una dolencia crónica a la que uno amargamente se acostumbra.
6698,DISCURSO_036,DISCURSO_036_FR_011,11,"Por programas económicos insostenibles y por infinitas promesas incumplidas, cada nueva experiencia política ha traído más frustración que el anterior."
6699,DISCURSO_036,DISCURSO_036_FR_012,12,"Por eso se habla de la ciclotimia política argentina: nos ilusionamos con un cambio, chocamos, nos desencantamos y el ciclo comienza nuevamente, borrando con el codo lo escrito con la mano."
6700,DISCURSO_036,DISCURSO_036_FR_013,13,Que se quede tranquila que no lo vamos a repetir.
6701,DISCURSO_036,DISCURSO_036_FR_014,14,Vas a crecer en libertad.
6702,DISCURSO_036,DISCURSO_036_FR_015,15,"No es casualidad que escuchemos constantemente «no te ilusiones, es en vano» o «Argentina siempre va a defraudar»."
6703,DISCURSO_036,DISCURSO_036_FR_016,16,"Tampoco es casualidad que las últimas elecciones las haya ganado el primer Presidente liberal-libertario, un completo outsider del sistema."
6704,DISCURSO_036,DISCURSO_036_FR_017,17,Es algo que jamás hubiese ocurrido si los políticos tradicionales hubiesen mejorado nuestras vidas.
6705,DISCURSO_036,DISCURSO_036_FR_018,18,"La Argentina durante cien años giró como una calesita en un sendero decreciente, dando vueltas sobre su propio eje, erosionando en cada vuelta su economía, su credibilidad y la calidad de vida de sus ciudadanos."
6706,DISCURSO_036,DISCURSO_036_FR_019,19,Y por qué fallaron todos nuestros intentos de salir.
6707,DISCURSO_036,DISCURSO_036_FR_020,20,La respuesta es simple: porque siempre se partió desde un diagnóstico equivocado.
6708,DISCURSO_036,DISCURSO_036_FR_021,21,Nadie nunca cuestionó el eje sobre el que giraba la calesita: la mano negra del Estado omnipresente.
6709,DISCURSO_036,DISCURSO_036_FR_022,22,"Todas las falsas dicotomías de nuestra historia, campo o industria, dólar barato o caro, peronismo o antiperonismo, escondieron atrás la misma constante; y la política siempre defendió al Estado con uñas y dientes, viendo la administración pública como un botín a ser conquistado."
6710,DISCURSO_036,DISCURSO_036_FR_023,23,Eso es el verdadero modelo de la casta.
6711,DISCURSO_036,DISCURSO_036_FR_024,24,"Entonces, ¿cómo íbamos a tener distintos resultados si en lugar de cambiar la receta estábamos solamente cambiando el cocinero?"
6712,DISCURSO_036,DISCURSO_036_FR_025,25,"Nuestra receta es clara y concisa: venimos a romper la calesita, quitarle la manija al sortijero y trazar un horizonte de progreso hacia adelante con cambios profundos que atacan la raíz de nuestros males."
6713,DISCURSO_036,DISCURSO_036_FR_026,26,"Para ello, tomamos el toro por las astas, proponiéndonos resolver los problemas de fondo."
6714,DISCURSO_036,DISCURSO_036_FR_027,27,"Por eso, nos encomendamos recuperar la racionalidad económica, achicar el Estado, devolverle la libertad a la sociedad, restablecer el imperio de la ley y borrar los privilegios que la política acumuló a lo largo de los años."
6715,DISCURSO_036,DISCURSO_036_FR_028,28,"De esta manera, pasamos de heredar quince puntos de déficit fiscal consolidado —entre el Tesoro y el Banco Central— a tener durante nuestro primer año superávit financiero, libre de default."
6716,DISCURSO_036,DISCURSO_036_FR_029,29,Algo que no había ocurrido en los últimos 123 años.
6717,DISCURSO_036,DISCURSO_036_FR_030,30,"En paralelo a la disciplina fiscal, le aplicamos un torniquete a la emisión monetaria y gracias a estas dos anclas hemos reducido la inflación de una manera sin precedentes, incluso a una velocidad más rápida que la propia convertibilidad, que hasta el día de hoy era el programa de estabilización más exitoso de nuestra historia."
6718,DISCURSO_036,DISCURSO_036_FR_031,31,"Hoy, nosotros podemos hacer alarde, sin lugar a dudas, de que nuestro programa económico es el más exitoso hasta la fecha."
6719,DISCURSO_036,DISCURSO_036_FR_032,32,"Solo para ejemplificar con números: el índice de inflación mayorista cuando asumimos, que anualizado daba 17.000%, mientras que el mismo índice anualizado para el último registro fue de 19% anual."
6720,DISCURSO_036,DISCURSO_036_FR_033,33,"Y esto lo logramos sin confiscación tipo Plan Bonex, sin controles de precios, sin fijar el tipo de cambio y con recomposición tarifaria."
6721,DISCURSO_036,DISCURSO_036_FR_034,34,Algo que nunca se hizo en Argentina.
6722,DISCURSO_036,DISCURSO_036_FR_035,35,"Gracias a quitarle a la política el poder de regular los precios a su antojo, logramos solucionar problemas de desabastecimiento de sectores claves, como el de los combustibles y pudimos corregir el enorme problema de precios relativos que nos dejaron."
6723,DISCURSO_036,DISCURSO_036_FR_036,36,"Al asumir teníamos cerca de 20 tipos de cambio diferentes, con una brecha entre el oficial y el libre que había llegado a niveles del 200%."
6724,DISCURSO_036,DISCURSO_036_FR_037,37,Hoy la brecha se encuentra en valores inferiores al 15%.
6725,DISCURSO_036,DISCURSO_036_FR_038,38,Pasamos de una economía donde las cuotas habían dejado de existir a una economía donde existen créditos hipotecarios a treinta años.
6726,DISCURSO_036,DISCURSO_036_FR_039,39,"Es decir, pasamos de hablar de hiperinflación a hablar de estabilidad a largo plazo."
6727,DISCURSO_036,DISCURSO_036_FR_040,40,"En el camino eliminamos y redujimos impuestos y aranceles de distinto tipo, el señoreaje, esto es la emisión de dinero para financiar el déficit que se traducía en inflación y que le robaba a los argentinos quince puntos del PBI; el Impuesto País, las retenciones a las exportaciones de manera definitiva para las economías regionales y de manera transitoria para los productos tradicionales que, tarde o temprano, las vamos a terminar de eliminar."
6728,DISCURSO_036,DISCURSO_036_FR_041,41,"También eliminamos el impuesto a las transferencias inmuebles, actualizamos los montos de Ganancias para autónomos, actualizamos los montos del monotributo, redujimos Bienes Personales, y realizamos el blanqueo de capitales más exitoso de la historia, pese a que los agoreros decían que iba a ser un fracaso."
6729,DISCURSO_036,DISCURSO_036_FR_042,42,"Además, redujimos aranceles a una gran cantidad de importaciones, eliminamos impuestos internos para la compra y venta de autos y redujimos derechos de importación para autos eléctricos e híbridos."
6730,DISCURSO_036,DISCURSO_036_FR_043,43,"Como consecuencia de todo esto, la economía en el año 2024 punta a punta en términos interanuales, no solo no cayó, sino que creció entre las puntas alrededor de 5%."
6731,DISCURSO_036,DISCURSO_036_FR_044,44,"Esto ocurrió contra todos los augurios de los agoreros del fracaso, que pronosticaban una caída vertical de la actividad económica de la que no íbamos a recuperar."
6732,DISCURSO_036,DISCURSO_036_FR_045,45,"Esto es interesante porque cualquier otra experiencia con la mitad de ajuste, sí hubiera derivado en caídas entre el 10 y el 15% del PBI."
6733,DISCURSO_036,DISCURSO_036_FR_046,46,"Entonces, cuando empezamos a hacer el ajuste, dijeron que era imposible; que ni siquiera íbamos a poder lograr un punto de ajuste en el propio 2024."
6734,DISCURSO_036,DISCURSO_036_FR_047,47,"Y en el primer mes de gestión, gracias a ese coloso que tenemos como Ministro de Economía, que es Luis ‘Toto’ Caputo, alcanzamos el equilibrio fiscal en el primer mes de gestión."
6735,DISCURSO_036,DISCURSO_036_FR_048,48,"Después, dijeron que era transitorio, que no lo íbamos a poder sostener, y cuando, con el correr de los meses, veían que el equilibrio fiscal seguía, empezaron que igual no íbamos a poder bajar la inflación, que se iba a estacionar en el treinta, y bajó; que se iba a estacionar en el veinte, y bajó; que se iba a estacionar en el ocho, y bajó; que se iba a estacionalizar en el cuatro, y bajó."
6736,DISCURSO_036,DISCURSO_036_FR_049,49,Y seguimos haciendo que la inflación baje.
6737,DISCURSO_036,DISCURSO_036_FR_050,50,"Entonces, cuando ya era evidente que la inflación había entrado en un sendero decreciente, empezaron con las acusaciones del keynesianismo berreta, diciendo que nos íbamos a hundir, y que la actividad económica se iba a desmoronar, y que iba a explotar la pobreza."
6738,DISCURSO_036,DISCURSO_036_FR_051,51,"Qué malas noticias para ustedes, keynesianos de acá y de todo el mundo, porque no solo eso; la actividad, medida desestacionalizado, diciembre contra diciembre, terminó subiendo 4,8%; sin estacionalidad 5,5%; desde abril que la economía no para de crecer y que ustedes que keynesianos no pueden parar de llorar."
6739,DISCURSO_036,DISCURSO_036_FR_052,52,"Cuando hablaban de caídas sin final, de la L y de la pipita de Nike suave…, fue en V aunque les duela a los del Frente para la Victoria, no sé cómo se llamen ahora, la Unión por la Plata, no sé."
6740,DISCURSO_036,DISCURSO_036_FR_053,53,"En definitiva, nuestro programa de ajuste fue expansivo."
6741,DISCURSO_036,DISCURSO_036_FR_054,54,"Fue expansivo porque, tal como dijimos durante la campaña, la gran mayoría del ajuste recayó sobre el sector público y no sobre el sector privado, al que le devolvimos cerca de 15 puntos del PBI al eliminar el déficit fiscal; y además le devolvimos cinco puntos adicionales dado el crecimiento económico entre diciembre 23 y diciembre 24."
6742,DISCURSO_036,DISCURSO_036_FR_055,55,"Fruto de ello es que observamos como la pobreza en la frecuencia mensual medida por la Universidad Torcuato Di Tella, que metodológicamente es similar a la de CEDLAS, de la UCA y el propio ministerio Capital Humano o el INDEC, en una frecuencia semestral bajó del 56% al 33%, que en cantidad de habitantes se traduce en 10 millones de personas que salieron de la línea de la pobreza."
6743,DISCURSO_036,DISCURSO_036_FR_056,56,"En definitiva, ajustar a la política no solo no es recesivo, es expansivo."
6744,DISCURSO_036,DISCURSO_036_FR_057,57,Y elimina la pobreza.
6745,DISCURSO_036,DISCURSO_036_FR_058,58,¿Quieren terminar con la pobreza?
6746,DISCURSO_036,DISCURSO_036_FR_059,59,Terminen con el curro de la política.
6747,DISCURSO_036,DISCURSO_036_FR_060,60,"Esta caída de la pobreza se vio impulsada por la baja de la inflación, el aumento sostenido de los salarios reales y las jubilaciones, y el aumento de la AUH en términos reales y del Plan Alimentar, dado que para nosotros la reconstrucción argentina debe hacerse con todos adentro, en serio, no en discursos."
6748,DISCURSO_036,DISCURSO_036_FR_061,61,"Porque aunque necesitar de la asistencia social sea una tragedia, es necesario señalar que los que fueron relegados durante décadas son las víctimas del sistema y no los victimarios."
6749,DISCURSO_036,DISCURSO_036_FR_062,62,Por eso el ajuste cayó y seguirá cayendo sobre la casta y nunca sobre los sectores más vulnerables.
6750,DISCURSO_036,DISCURSO_036_FR_063,63,"Pero ninguno de todos los éxitos en materia económica fueron casualidad, sino consecuencia de que Argentina pasó de ser el peor alumno de la clase a ser el abanderado."
6751,DISCURSO_036,DISCURSO_036_FR_064,64,De hecho Argentina es hoy uno de los cinco países del mundo que actualmente goza de superávit financiero.
6752,DISCURSO_036,DISCURSO_036_FR_065,65,Eso explica también que los vaivenes históricos del prime time televisivo no redunden en cimbronazos económicos para decepción de políticos mezquinos y mandriles.
6753,DISCURSO_036,DISCURSO_036_FR_066,66,"Cuando los fundamentos del programa se mantienen, el ruido de la coyuntura no es otra cosa que eso: solo ruido."
6754,DISCURSO_036,DISCURSO_036_FR_067,67,"Al mismo tiempo, nos propusimos achicar el Estado de manera absoluta."
6755,DISCURSO_036,DISCURSO_036_FR_068,68,"Así fue como cerramos más de 200 áreas del Poder Ejecutivo con funciones duplicadas u obsoletas, y echamos a más de 40.000 empleados públicos, cuyos sueldos cargaban sobre las ya castigadas espaldas del sector privado."
6756,DISCURSO_036,DISCURSO_036_FR_069,69,"Para ver la ridiculez del Estado presente y las aberraciones que hicieron para estafar a los argentinos con el Estado, tomé uno de los tantos ejemplos que tenemos para contar, que es, por ejemplo, el de la agencia de viajes."
6757,DISCURSO_036,DISCURSO_036_FR_070,70,"Entonces, teníamos Dirección de Agencia de Viajes."
6758,DISCURSO_036,DISCURSO_036_FR_071,71,"Además, teníamos Dirección de Control de Agencia de Viajes y, además, teníamos Dirección de Registro de Agencia de Viajes."
6759,DISCURSO_036,DISCURSO_036_FR_072,72,Un escándalo.
6760,DISCURSO_036,DISCURSO_036_FR_073,73,Todo armado para estafar a los argentinos de bien en favor de la casta política.
6761,DISCURSO_036,DISCURSO_036_FR_074,74,También eliminamos decenas de fondos fiduciarios que la política usaba discrecionalmente a su antojo.
6762,DISCURSO_036,DISCURSO_036_FR_075,75,"Eliminamos cajas de militancia como el INCAA, el INADI, el Ministerio de la Mujer y Télam y volvimos superavitarias empresas emblemáticas de la militancia deficitaria, como Aerolíneas Argentinas, AySA, Intercargo y ENARSA, entre otras, mientras empezamos a dar los primeros pasos para la privatización de todas las empresas públicas, porque entendemos que el Estado no está para reemplazar al empresario."
6763,DISCURSO_036,DISCURSO_036_FR_076,76,"Además, eliminamos la obra pública —que era uno de los curros más grandes de la política—."
6764,DISCURSO_036,DISCURSO_036_FR_077,77,"Y aquí también quiero dejar en claro una de las grandes falacias y mentiras de la política para con la gente, cuando dicen esa mentira de que la obra pública genera trabajo."
6765,DISCURSO_036,DISCURSO_036_FR_078,78,Le digo a los argentinos de bien que eso es falso.
6766,DISCURSO_036,DISCURSO_036_FR_079,79,"Es falso porque las obras públicas hay que financiarlas y se financian con impuestos, ya sea de impuestos explícitos o con emisión monetaria que deriva después en el impuesto inflacionario o con deuda, esa inmoralidad que castiga a las generaciones futuras."
6767,DISCURSO_036,DISCURSO_036_FR_080,80,"Por lo tanto, cuando se financia la obra pública, se quita capacidad de demanda en otros sectores y el empleo que se crea con la obra pública es empleo que se destruyó en otras áreas de la economía."
6768,DISCURSO_036,DISCURSO_036_FR_081,81,"Áreas donde sí la gente quería gastar, y no estas cosas de prepo hechas por el Estado que solo benefician a aquellos que la ejecutan y nada a los argentinos de bien."
6769,DISCURSO_036,DISCURSO_036_FR_082,82,"Por lo tanto, espero que por lo menos del debate público después de quedar claro esto, erradiquemos esa mentira de que la obra pública no genera puestos de trabajo, la obra pública genera impuestos."
6770,DISCURSO_036,DISCURSO_036_FR_083,83,"También eliminamos por completo la publicidad oficial, instrumento del que se valía la casta para operar políticamente y difundir sus mentiras en los medios."
6771,DISCURSO_036,DISCURSO_036_FR_084,84,"Fuimos los únicos en eliminar la pauta oficial; nosotros no necesitamos sobornar a los medios, nosotros tenemos logros, no necesitamos periodistas mentirosos pagados por el erario público."
6772,DISCURSO_036,DISCURSO_036_FR_085,85,"Le quitamos potestades ridículas al Estado, que nunca se le debieron haber concedido."
6773,DISCURSO_036,DISCURSO_036_FR_086,86,"Durante nuestro primer año de gestión, entre el DNU 70/23, la Ley Bases y el proceso de desregulación más grande la historia, hemos concentrado alrededor y concretado 1700 reformas estructurales, eliminando regulaciones que cercenaban libertades comerciales y económicas y le ponían palos en la rueda al gran motor productivo de nuestro país, que es el sector privado."
6774,DISCURSO_036,DISCURSO_036_FR_087,87,"Acá también quiero hacer un ejemplo que ese maravilloso y superlativo Ministro que tengo, que es el Ministro de Desregulación, el doctor Federico Sturzenegger."
6775,DISCURSO_036,DISCURSO_036_FR_088,88,"Es más, dadas las costumbres de una parte de la clase política, hemos decidido hacer el ejemplo en términos de cuánto pesaba el papel."
6776,DISCURSO_036,DISCURSO_036_FR_089,89,"Entonces, por ejemplo, en el caso de las desregulaciones para las frutas, las regulaciones que teníamos pesaban 1600 gramos."
6777,DISCURSO_036,DISCURSO_036_FR_090,90,"Hoy, con el accionar de Federico Sturzenegger, esas regulaciones han caído a 80 gramos."
6778,DISCURSO_036,DISCURSO_036_FR_091,91,"Es decir, cayeron en un 95%."
6779,DISCURSO_036,DISCURSO_036_FR_092,92,"Creo que casi no hace falta que lo diga, pero ese correlato entre lo que pesaban las regulaciones tenía otro correlato en otro tipo de papeles."
6780,DISCURSO_036,DISCURSO_036_FR_093,93,"Digamos, a veces verdes y a veces europeos, porque entran más en el mismo peso."
6781,DISCURSO_036,DISCURSO_036_FR_094,94,"Gracias a ello, logramos desregular treinta mercados que hoy son más libres."
6782,DISCURSO_036,DISCURSO_036_FR_095,95,"Como por ejemplo, el transporte aerocomercial, que el mes pasado tuvo un récord histórico con más de cuatro millones y medio de pasajeros transportados, superando en demasía el anterior registro que fue en el año 2019."
6783,DISCURSO_036,DISCURSO_036_FR_096,96,"La revolución de los aviones, pero recargada."
6784,DISCURSO_036,DISCURSO_036_FR_097,97,"Quizás, el ejemplo más emblemático de nuestro modelo sea el mercado inmobiliario."
6785,DISCURSO_036,DISCURSO_036_FR_098,98,Gracias a que eliminamos la ley infame y difunta Ley de Alquileres.
6786,DISCURSO_036,DISCURSO_036_FR_099,99,Se multiplicaron exponencialmente los alquileres publicados y el costo del alquiler bajó hasta un 30% en términos reales.
6787,DISCURSO_036,DISCURSO_036_FR_100,100,"En materia de Capital Humano, eliminamos el curro de los gerentes de la pobreza, quitándole el poder de extorsión a un grupo de piqueteros sinvergüenzas que obligaban a los más necesitados a marchar por sus propias causas, bajo amenaza de robarles la asistencia social."
6788,DISCURSO_036,DISCURSO_036_FR_101,101,"Gracias a esto, logramos bajar la cantidad de piquetes en la calle y rutas de más de 8.200 a cero."
6789,DISCURSO_036,DISCURSO_036_FR_102,102,"Sí, escucharon bien: en 2023 tuvimos más de 30 piquetes por día hábil; y ahora hace más de diez meses que no hay un solo piquete en las calles de todo el país."
6790,DISCURSO_036,DISCURSO_036_FR_103,103,"En materia de Seguridad Nacional, bajo el liderazgo de la doctora Bullrich, durante 2024 vimos el índice de homicidio más bajo de los últimos 25 años, habiéndolo bajado once puntos en comparación a 2023."
6791,DISCURSO_036,DISCURSO_036_FR_104,104,Es decir que tuvimos el índice de homicidios más bajo de Sudamérica.
6792,DISCURSO_036,DISCURSO_036_FR_105,105,"En Rosario, una ciudad que estaba completamente atormentada por el narcotráfico, gracias al Plan Bandera encabezado por la Ministra vimos el índice de criminalidad más bajo desde 2006, con menos de cien crímenes registrados."
6793,DISCURSO_036,DISCURSO_036_FR_106,106,"En definitiva, gracias Ministra Bullrich por devolvernos el orden y la paz y la seguridad a los argentinos de bien para que sea un infierno para los delincuentes."
6794,DISCURSO_036,DISCURSO_036_FR_107,107,"También aprobamos los proyectos de reiterancia y reincidencia, junto a la Ley Antimafias para fortalecer un principio universal que durante tanto tiempo estuvo olvidado en estas tierras: el que las hace, las paga."
6795,DISCURSO_036,DISCURSO_036_FR_108,108,"En materia judicial, implementamos el sistema acusatorio en doce provincias, la mitad del país, que permitió lograr condenar por narcotráfico en tan solo un mes, cuando antes tardaban más de tres años."
6796,DISCURSO_036,DISCURSO_036_FR_109,109,"A su vez, estamos impulsando el juicio por jurados, una de las reformas que nos debíamos desde la fundación del país para que la vida, la libertad y la propiedad de los argentinos dependan en última instancia de la decisión de sus conciudadanos, y no de un juez, eliminando así el último vestigio de poder monárquico en la Justicia."
6797,DISCURSO_036,DISCURSO_036_FR_110,110,"En lo que refiere a Defensa, estamos reequipando y jerarquizando nuestras Fuerzas Armadas nuevamente, después de décadas de olvido y de desprecio hacia ellos."
6798,DISCURSO_036,DISCURSO_036_FR_111,111,"Tan solo esta semana llegó el primero de los 24 F16 que compró nuestra administración, la adquisición de armamentos más importante de los últimos cuarenta años."
6799,DISCURSO_036,DISCURSO_036_FR_112,112,"En Política Exterior, pasamos de ser un hazmerreír a nivel global, aliado de los países con peor performance en el concierto de las Naciones, como Cuba y Venezuela, a ser un protagonista inesperado."
6800,DISCURSO_036,DISCURSO_036_FR_113,113,"Hoy, producto de nuestra ambiciosa política económica y de nuestras posiciones férreas en política exterior, los ojos del mundo se posan sobre la Argentina después de mucho tiempo; en algunos casos incluso toman nota del trabajo que hemos hecho para aplicarlo en sus propios países, como está haciendo Elon Musk al frente de la cartera de desregulación de los Estados Unidos."
6801,DISCURSO_036,DISCURSO_036_FR_114,114,No es menor lo de Elon con la motosierra.
6802,DISCURSO_036,DISCURSO_036_FR_115,115,"La motosierra, hoy, es un símbolo de cambio de época y el inicio de una nueva era dorada para la humanidad, pero esta vez, en vez de ir a contramano del mundo, Argentina está a la vanguardia del mundo."
6803,DISCURSO_036,DISCURSO_036_FR_116,116,"Creo que haciendo este breve repaso de las miles de cosas que han cambiado en el último año, podemos afirmar de manera inapelable que el estado de la Nación es hoy mucho más prometedor que el que teníamos hace un año."
6804,DISCURSO_036,DISCURSO_036_FR_117,117,Durante la campaña presidencial invitamos a todos los argentinos a juzgarnos por nuestras ideas.
6805,DISCURSO_036,DISCURSO_036_FR_118,118,"Hoy, habiendo transitado poco más de nuestro primer año, los invitamos a juzgarnos nuevamente, pero esta vez por nuestros resultados."
6806,DISCURSO_036,DISCURSO_036_FR_119,119,"Esto es sumamente importante, porque si la resignación argentina es producto de las promesas incumplidas, su redención dependerá de que cumplamos nuestra palabra, y lo vamos a hacer a rajatabla."
6807,DISCURSO_036,DISCURSO_036_FR_120,120,"En un relevamiento realizado por el Secretario de Comunicación, nuestro vocero, el gran Manuel Adorni, hemos concluido que nuestro primer año de gestión, es decir 25% del tiempo de nuestro mandato, ya hemos cumplido o estamos cumpliendo más del 75% de nuestras promesas."
6808,DISCURSO_036,DISCURSO_036_FR_121,121,Algo inédito en la historia argentina.
6809,DISCURSO_036,DISCURSO_036_FR_122,122,"Es más, quiero hacer una nota al pie de página sobre esta afirmación, porque no es que estamos cumpliendo porque nuestro programa fuera un programa poco ambicioso."
6810,DISCURSO_036,DISCURSO_036_FR_123,123,"Durante toda la campaña tuvimos el acoso y el hostigamiento, que decían que todo lo que proponíamos era imposible."
6811,DISCURSO_036,DISCURSO_036_FR_124,124,"Era súper ambicioso, nadie creía que podíamos lograr lo que estamos logrando."
6812,DISCURSO_036,DISCURSO_036_FR_125,125,"Y en ese sentido, no solo estamos haciendo cosas que prometimos en campaña, sino que además estamos haciendo muchísimas más cosas que las que prometimos en campaña."
