codigo,recorte_id,posicion,frase
DISCURSO_036,DISCURSO_036_FR_149,149,"Entonces, vean cómo el entramado de regulaciones y controles también tienen que ver con que lo que está siempre de fondo es el desequilibrio fiscal."
DISCURSO_036,DISCURSO_036_FR_150,150,Y el desequilibrio fiscal tiene una base moral.
DISCURSO_036,DISCURSO_036_FR_151,151,"Por lo tanto, en ese sentido, nosotros - al momento de llegar - entonces, nos encontramos con un déficit fiscal consolidado de 15 puntos del PBI, o sea, 5 puntos en el Tesoro; 10 puntos en el Banco Central, que generaba emisión endógena."
DISCURSO_036,DISCURSO_036_FR_152,152,"Es decir, aún cuando hubiéramos cerrado el desequilibrio fiscal - esto también lo explicó el ministro Caputo, en una de sus entrevistas recientes, de manera brillante -, aún cuando hubiéramos puesto las cuentas fiscales en orden el primer día, tal como lo hicimos, porque - en el primer mes - pusimos las cuentas fiscales en orden y lo más interesante es que, aun así, no hubiéramos evitado la hiperinflación, porque teníamos 4 bases monetarias venciendo, en un día."
DISCURSO_036,DISCURSO_036_FR_153,153,"De hecho, si hubiéramos seguido la recomendación de subir la tasa - como nos estaban sugiriendo - básicamente, se hubiera convertido en una pelota inmanejable, en una bola de nieve, y la hiperinflación no hubiera sido un dato, al margen de, como decía, teníamos vencimientos de deuda en pesos por el equivalente a 90,000 millones de dólares, teníamos deudas con el exterior por 25,000 millones de dólares y caído el acuerdo con el Fondo."
DISCURSO_036,DISCURSO_036_FR_154,154,"Además, teníamos reservas internacionales negativas netas, por el orden de 12,000 millones de dólares."
DISCURSO_036,DISCURSO_036_FR_155,155,"Además, el gobierno anterior, no solo que durante los 4 años emitió 28 puntos del PBI de dinero, y 13 lo hizo durante el año electoral, sino que, además, creó un mecanismo monstruoso - llamado SIRA - que era para tener permisos de importación."
DISCURSO_036,DISCURSO_036_FR_156,156,"Entonces, eso le permitía acceder a dólares al tipo de cambio oficial."
DISCURSO_036,DISCURSO_036_FR_157,157,"Qué casualidad, porque el tipo de cambio era el triple."
DISCURSO_036,DISCURSO_036_FR_158,158,"Había una brecha del 200%, es decir, una verdadera estafa."
DISCURSO_036,DISCURSO_036_FR_159,159,"Y además, teníamos deudas pendientes de dividendos, por 10,000 millones de dólares."
DISCURSO_036,DISCURSO_036_FR_160,160,Y ya les había contado cómo venía viajando la inflación.
DISCURSO_036,DISCURSO_036_FR_161,161,"En ese sentido, nosotros - desde el primer día - decidimos hacer un programa de shock."
DISCURSO_036,DISCURSO_036_FR_162,162,Y ahí la idea era alcanzar el déficit cero a lo largo del año 2024.
DISCURSO_036,DISCURSO_036_FR_163,163,"Nos decían que era imposible, porque no se podía ajustar más que un punto del PBI, que la política no dejaba hacer eso y no sé cuántas más cosas."
DISCURSO_036,DISCURSO_036_FR_164,164,"Y la realidad es que, gracias al excelente trabajo, del equipo del ministro Caputo, en el primer mes de gestión alcanzamos el equilibrio financiero, a pesar de que en el mes de enero nosotros pagamos intereses."
DISCURSO_036,DISCURSO_036_FR_165,165,"El ajuste original fue de 7 puntos del PBI y 2 puntos del PBI los utilizamos para dar contención, en la parte social."
DISCURSO_036,DISCURSO_036_FR_166,166,"Y después de 6 meses, limpiamos, también, el balance del Banco Central, o sea, completando un ajuste fiscal de 15 puntos del PBI."
DISCURSO_036,DISCURSO_036_FR_167,167,"Aquí también fue muy importante la enorme tarea, del presidente del Banco Central, Santiago Bausili, y el secretario de financiamiento, Pablo Quirno, que - conforme íbamos sosteniendo el equilibrio fiscal con el correr de los meses - nos permitió ir recuperando los mercados de deuda y nos permitió ir sacando esa deuda que estaba dentro del Banco Central y llevarla para el Tesoro."
DISCURSO_036,DISCURSO_036_FR_168,168,"Porque, en realidad, esa deuda siempre había sido del Tesoro y que, básicamente, lo que hacía el gobierno anterior era utilizar artilugios para colocarle bonos al Banco Central."
DISCURSO_036,DISCURSO_036_FR_169,169,"Y entonces, el Banco Central, emitía y después los esterilizaba por otro lado."
DISCURSO_036,DISCURSO_036_FR_170,170,Y entonces aparecían esos pasivos remunerados enormes que generaban un déficit cuasifiscal de 10 puntos del PBI.
DISCURSO_036,DISCURSO_036_FR_171,171,"Pero, conforme fuimos estabilizando la economía y mostrando solidez fiscal, permitió que se rearmara una curva de pesos y sacar esa deuda del Banco Central y llevarla, donde verdaderamente tenía que estar, que era en el Tesoro."
DISCURSO_036,DISCURSO_036_FR_172,172,"Y en 6 meses logramos hacer eso, con lo cual hicimos este ajuste."
DISCURSO_036,DISCURSO_036_FR_173,173,"Es interesante también porque nosotros la inflación mayorista del 54% la llevamos, y hoy tenemos la verdad que todos los indicadores caminando en término al 1%."
DISCURSO_036,DISCURSO_036_FR_174,174,"Es decir, el mes anterior, este mes fue 1.5%, la mayorista para el anterior fue 0.8%, la canasta básica viene en 0.9%, la canasta básica alimentaria viene en 0.9% también, la construcción en 0.9%."
DISCURSO_036,DISCURSO_036_FR_175,175,"Es decir, todos los números vienen mostrando deflación en dólares, dado que el crawling peg estaba al 2%."
DISCURSO_036,DISCURSO_036_FR_176,176,"Es más, si uno toma bienes también en el IPC, está al 1.5%."
DISCURSO_036,DISCURSO_036_FR_177,177,"Así, todos vienen claramente debajo del 2% del crawling peg más la inflación americana."
DISCURSO_036,DISCURSO_036_FR_178,178,"Por lo tanto, una de las cosas que nos dijeron es que, cuando bajáramos la inflación de esta manera, se iba a destrozar el nivel de actividad económica y que eso iba a hacer explotar el nivel de actividad, haciéndolo derrumbar y que iban a explotar la cantidad de pobres e indigentes."
DISCURSO_036,DISCURSO_036_FR_179,179,La realidad es que - cuando uno mira otras experiencias históricas - ajustes de la mitad del que hicimos nosotros han generado caídas del PBI del 15%.
DISCURSO_036,DISCURSO_036_FR_180,180,"Nosotros, en la frecuencia trimestral, teníamos un PBI con un arrastre estadístico de -2.8%, y, acorde a los últimos datos, es probable que la frecuencia trimestral termine con una caída menor al 2%."
DISCURSO_036,DISCURSO_036_FR_181,181,Eso quiere decir que hubo expansión durante el programa.
DISCURSO_036,DISCURSO_036_FR_182,182,"Y efectivamente, eso es real, porque si tomo los datos del PBI en frecuencia mensual, que es el estimador mensual de la actividad económica, entre diciembre y diciembre, el PBI argentino creció 4%."
DISCURSO_036,DISCURSO_036_FR_183,183,"Es decir, hicimos el ajuste más grande de la historia, bajamos la inflación y, además, fue expansivo."
DISCURSO_036,DISCURSO_036_FR_184,184,"Creo que los libros de economía sobre ajuste fiscal deben tener un lugar reservado para la tarea, que ha hecho este hombre, Luis “Toto” Caputo”."
DISCURSO_036,DISCURSO_036_FR_185,185,"Pero como mencionaba, no solamente eso, sino que el desempleo no aumentó, estamos creando puestos de trabajo, que es algo que - en Argentina - no ocurría, desde 2011, sino que, además, los salarios, en dólares, básicamente, se triplicaron los formales y la pobreza ha caído de niveles del 57%, en la frecuencia mensual al 33%, sacando de la pobreza a 10 millones de argentinos."
DISCURSO_036,DISCURSO_036_FR_186,186,"Además, sobre esto quiero hacer una nota, al pie de página que me parece muy importante al estar en esta institución."
DISCURSO_036,DISCURSO_036_FR_187,187,"Recurrentemente - durante mi camino hacia la banca de diputado nacional y mi camino hacia la presidencia - he citado, hasta el cansancio un trabajo de esta institución sobre la ineficiencia del gasto público, que mostraba que la peor zona del mundo era América Latina y que el peor de todos era Sor Juana Inés de la Cruz Argentina."
DISCURSO_036,DISCURSO_036_FR_188,188,"Digo, esto debe ser un error."
DISCURSO_036,DISCURSO_036_FR_189,189,"No suelo citar literatura, suelo citar óperas."
DISCURSO_036,DISCURSO_036_FR_190,190,"Pero bueno, hoy me equivoqué."
DISCURSO_036,DISCURSO_036_FR_191,191,"Pero, en ese sentido, Argentina tenía ineficiencia técnica por el equivalente a 7 puntos del PBI."
DISCURSO_036,DISCURSO_036_FR_192,192,"En la reunión - que acabo de tener, con Ilan y otros miembros de la institución, me acaban de decir que lo hemos bajado a la mitad."
DISCURSO_036,DISCURSO_036_FR_193,193,Así es que tenés tres puntos y medio para bajar.
DISCURSO_036,DISCURSO_036_FR_194,194,"Pero me parece que hay algo interesante de esta experiencia que podemos contar, y es por qué haber hecho semejante ajuste no fue recesivo."
DISCURSO_036,DISCURSO_036_FR_195,195,Esto me parece muy importante.
DISCURSO_036,DISCURSO_036_FR_196,196,"Y el ajuste no fue recesivo, básicamente, porque el ajuste cayó sobre el Estado."
DISCURSO_036,DISCURSO_036_FR_197,197,"El ajuste cayó totalmente sobre el Estado y eso hace que cuando ustedes tienen un parásito en el cuerpo, no matan el cuerpo, tienen que matar el parásito."
DISCURSO_036,DISCURSO_036_FR_198,198,"Bueno, nosotros estamos dispuestos a combatir el parásito todo lo que sea posible."
DISCURSO_036,DISCURSO_036_FR_199,199,"En ese sentido, nosotros no dejamos de creer que el Estado es una organización criminal que vive de una fuente coactiva de ingresos que son impuestos."
DISCURSO_036,DISCURSO_036_FR_200,200,"O sea, nadie paga los impuestos voluntariamente."
DISCURSO_036,DISCURSO_036_FR_201,201,"Por eso, una de las cosas que nosotros sostenemos es que, en la medida en que probemos que el crecimiento es permanente, vamos a bajar impuestos."
DISCURSO_036,DISCURSO_036_FR_202,202,"Y, de hecho, nosotros acabamos de eliminar el impuesto PAIS, que era un impuesto que recaudaba muchísimo."
DISCURSO_036,DISCURSO_036_FR_203,203,"Hemos bajado las retenciones, las hemos eliminado plenamente para las economías regionales, las hemos bajado transitoriamente para cultivos tradicionales y, además, hemos avanzado en eliminar muchísimos aranceles e impuestos, tasas."
DISCURSO_036,DISCURSO_036_FR_204,204,"Así es que, también estamos avanzando en ese sentido."
DISCURSO_036,DISCURSO_036_FR_205,205,"Y entonces, ahora dicho todo esto, el punto es, bueno, okay, la estabilización está encaminada, ¿y qué acerca del crecimiento?"
DISCURSO_036,DISCURSO_036_FR_206,206,Es cierto que hay una parte que es la recuperación cíclica.
DISCURSO_036,DISCURSO_036_FR_207,207,"Hoy estamos frente a una recuperación cíclica, donde, básicamente, se están recomponiendo los stocks y, con la recomposición de los salarios reales y de las jubilaciones en términos reales, eso estaba impulsando la demanda."
DISCURSO_036,DISCURSO_036_FR_208,208,Pero hay otros elementos que hacen al crecimiento a largo plazo.
DISCURSO_036,DISCURSO_036_FR_209,209,"Por un lado, le diría el tema de haber hecho el ajuste que hicimos."
DISCURSO_036,DISCURSO_036_FR_210,210,Esos 15 puntos que tenía la economía de déficit fiscal era un menor nivel de ahorro y eran menores posibilidades de inversión.
DISCURSO_036,DISCURSO_036_FR_211,211,"Por lo tanto, el hecho de haber hecho el ajuste fiscal y correr al Estado del medio, eso lo que hace es que, básicamente, se recupere el ahorro para que el sector privado pueda invertir."
DISCURSO_036,DISCURSO_036_FR_212,212,"Es decir, es falso que nosotros necesitamos salir del cepo para poder crecer."
DISCURSO_036,DISCURSO_036_FR_213,213,"Porque, básicamente, dado el shock fiscal que cometimos, eso hace que haya muchísimo ahorro para financiar al sector privado."
DISCURSO_036,DISCURSO_036_FR_214,214,"Hoy los bancos trabajan de banco, no de rueda de auxilio del sector público."
DISCURSO_036,DISCURSO_036_FR_215,215,"No solo eso, sino que, además, hicimos reformas estructurales."
DISCURSO_036,DISCURSO_036_FR_216,216,"Las reformas estructurales que hicimos en el DNU 70 y en la Ley Bases, son 800 reformas estructurales, es decir, ocho veces más grande que la reforma que hizo Menem, que fue la reforma más grande de la historia argentina."
DISCURSO_036,DISCURSO_036_FR_217,217,"Por eso, si siendo que el gobierno de Menem fue el mejor gobierno de Argentina, que fue reformas estructurales y un programa de estabilización exitoso como la convertibilidad, nosotros ya llevamos en solo un año, con 15% de la Cámara de Diputados y 10% de la Cámara de Senadores, hicimos una reforma estructural ocho veces más grande y, además, armamos un programa de estabilización exitoso."
DISCURSO_036,DISCURSO_036_FR_218,218,"Más exitoso que el de la convertibilidad porque hoy tenemos mejores términos de resultados en términos de inflación en dólares, estamos en deflación, sin haber caído en una hiperinflación previa, sin haber expropiado, sin controles de precios, sin controlar el tipo de cambio y, además, reconstituyendo tarifas."
DISCURSO_036,DISCURSO_036_FR_219,219,"Por eso es que siempre digo que, además, este es el mejor gobierno de la historia."
DISCURSO_036,DISCURSO_036_FR_220,220,"No por mérito mío, sino por el mérito de los enormes ministros que tengo, porque estoy orgulloso de cada uno de ellos por la tarea enorme, donde yo lo único que tengo que hacer es fijar el rumbo, pero esos instrumentan, que son un placer."
DISCURSO_036,DISCURSO_036_FR_221,221,"Dicho esto, pero todo no quedó ahí, pues - a partir de mitad de año - se incorporó en el equipo de manera explícita el doctor Federico Sturzenegger y creamos un Ministerio de la Desregulación."
DISCURSO_036,DISCURSO_036_FR_222,222,"Y bueno, Federico está teniendo un proceso parecido al que tiene “Toto” conmigo."
DISCURSO_036,DISCURSO_036_FR_223,223,Digamos que tenemos una relación simbiótica; con Federico está pasando lo mismo.
DISCURSO_036,DISCURSO_036_FR_224,224,"Entonces, en ese primer medio año que estuvo Federico, que es la segunda parte del año pasado, quitó 900 regulaciones, es decir, que son también como reformas estructurales."
DISCURSO_036,DISCURSO_036_FR_225,225,"Es decir, que hicimos, la verdad, 1.700 reformas estructurales."
DISCURSO_036,DISCURSO_036_FR_226,226,"Pero eso no es todo, porque ahora les voy a contar una anécdota interna."
DISCURSO_036,DISCURSO_036_FR_227,227,"Federico está implementando lo que se llama el Plan Motosierra 2.0, que es empezar a ir a cuestiones, ir a hacer ahora otra reforma del Estado."
DISCURSO_036,DISCURSO_036_FR_228,228,"Recuerden que cuando asumimos había 18 ministerios, que en realidad eran 24, y lo llevamos a 9."
DISCURSO_036,DISCURSO_036_FR_229,229,Ahora somos 8 y queremos achicar más secretarías y más dependencias.
DISCURSO_036,DISCURSO_036_FR_230,230,"Entonces, en la primera quincena de enero le di vacaciones a todo mi equipo."
DISCURSO_036,DISCURSO_036_FR_231,231,"Regresaron todos en la segunda parte de enero y, en los primeros días de febrero, el ministro Sturzenegger me vino a visitar a la residencia de Olivos."
DISCURSO_036,DISCURSO_036_FR_232,232,"Y entonces, él me manifestó que estaba sumamente preocupado por la lentitud con la que estábamos actuando."
DISCURSO_036,DISCURSO_036_FR_233,233,"Y entonces, por ejemplo, él me sugirió redefinir algunas áreas de legales para darle más dinamismo y agilidad a las reformas."
DISCURSO_036,DISCURSO_036_FR_234,234,"El argumento de Federico siendo un ministro que me da alegría todos los días con todas las cosas que le rompe al Estado… Entonces dije: ""Uy, qué desconcentrado estuve, que no tomé conciencia de que estaba teniendo pocas alegrías""."
DISCURSO_036,DISCURSO_036_FR_235,235,"Entonces, ¿qué hice?"
DISCURSO_036,DISCURSO_036_FR_236,236,Fui e hice la cuenta de cuántas desregulaciones hizo en dos semanas.
DISCURSO_036,DISCURSO_036_FR_237,237,Dos semanas ¿Cuántas creén que hizo?.
DISCURSO_036,DISCURSO_036_FR_238,238,Estaba enojado porque la cosa estaba empastada: 65.
DISCURSO_036,DISCURSO_036_FR_239,239,En 15 días quitó 65 regulaciones y decía que vamos lento.
DISCURSO_036,DISCURSO_036_FR_240,240,¿Cómo no voy a estar feliz con mis ministros?
DISCURSO_036,DISCURSO_036_FR_241,241,Son todos una máquina de ganar libertad económica todo el tiempo.
DISCURSO_036,DISCURSO_036_FR_242,242,Y esto les aviso que va a continuar.
DISCURSO_036,DISCURSO_036_FR_243,243,"Ahí hay algo muy lindo, que es el decreto 25, que acaba de salir hace unos días, donde se insta a los distintos ministerios a armar un digesto."
DISCURSO_036,DISCURSO_036_FR_244,244,Esto es una obra de arte.
DISCURSO_036,DISCURSO_036_FR_245,245,"Ahora, cuando lo vean, van a ver el shock."
DISCURSO_036,DISCURSO_036_FR_246,246,Argentina tiene 42.000 leyes.
DISCURSO_036,DISCURSO_036_FR_247,247,"¿Es así, Manuel?"
DISCURSO_036,DISCURSO_036_FR_248,248,¿O 47.000?
DISCURSO_036,DISCURSO_036_FR_249,249,"42.000 leyes, 70.000 decretos y 220.000 resoluciones y circulares."
DISCURSO_036,DISCURSO_036_FR_250,250,"Obviamente, resoluciones y circulares las puede eliminar un ministerio, los decretos los tengo a tiro de decreto, y algunas leyes, por la Ley Bases y por el DNU, las puedo sacar yo por facultades especiales."
DISCURSO_036,DISCURSO_036_FR_251,251,"Entonces, nosotros lo que estamos proponiendo es que cada ministerio haga un digesto de lo que usa."
DISCURSO_036,DISCURSO_036_FR_252,252,"Y adivinen qué vamos a hacer cuando tengamos el digesto, que tiene 30 días para hacerse."
DISCURSO_036,DISCURSO_036_FR_253,253,Todo lo que no está en el digesto se elimina.
DISCURSO_036,DISCURSO_036_FR_254,254,¿Por qué?
DISCURSO_036,DISCURSO_036_FR_255,255,Porque ustedes se van a encontrar con que hay cosas que uno ni siquiera sabe que están.
DISCURSO_036,DISCURSO_036_FR_256,256,Solo sabe que está el beneficiario.
DISCURSO_036,DISCURSO_036_FR_257,257,"Por ejemplo, es muy interesante lo que nos pasó con la chatarra."
DISCURSO_036,DISCURSO_036_FR_258,258,No se podía exportar chatarra.
DISCURSO_036,DISCURSO_036_FR_259,259,Estaba prohibido exportar chatarra.
DISCURSO_036,DISCURSO_036_FR_260,260,"Claro, entonces… Pero la chatarra tiene un precio."
DISCURSO_036,DISCURSO_036_FR_261,261,"Entonces, esa chatarra quedaba en el mercado doméstico y el precio de la chatarra caía."
DISCURSO_036,DISCURSO_036_FR_262,262,Estaba muy barata.
DISCURSO_036,DISCURSO_036_FR_263,263,"Claro, eso beneficiaba a una empresa y perjudicaba a todos los que tenían chatarra."
DISCURSO_036,DISCURSO_036_FR_264,264,"Digo, parece que eso no es algo en favor de la libertad."
DISCURSO_036,DISCURSO_036_FR_265,265,"Entonces, ¿qué hicimos?"
DISCURSO_036,DISCURSO_036_FR_266,266,Eliminamos esa regulación.
DISCURSO_036,DISCURSO_036_FR_267,267,Obviamente que – ahora - la chatarra tiene un precio de mercado.
DISCURSO_036,DISCURSO_036_FR_268,268,"Pero, bueno, la empresa que se perjudicó es una empresa muy grande, es un grupo económico muy grande y sacó a su ejército de econochantas a pedir devaluación y tratar de desestabilizar al programa económico."
DISCURSO_036,DISCURSO_036_FR_269,269,"O, por ejemplo, no sé, el problema de un exportador de sandía, quería exportar sandías, watermelon, o sea porque no sé cómo se le dicen en otros lugares."
DISCURSO_036,DISCURSO_036_FR_270,270,"Sí, ya sé, ya me extendí más."
DISCURSO_036,DISCURSO_036_FR_271,271,"Pido perdón, pero me resulta divertido."
DISCURSO_036,DISCURSO_036_FR_272,272,"Me quedan tres o cuatro cosas y ya termino, pero quería dar ejemplos divertidos."
DISCURSO_036,DISCURSO_036_FR_273,273,Juro que este es el último ejemplo y hoy termino con lo que tengo que terminar.
DISCURSO_036,DISCURSO_036_FR_274,274,"Entonces, este señor quería exportar sandías a Paraguay, y tenía un acuerdo con el empresario de Paraguay para exportar las sandías."
DISCURSO_036,DISCURSO_036_FR_275,275,"Pero sucede que las regulaciones argentinas le decían cómo tenía que exportar las sandías, y al empresario paraguayo no le servía de esa manera, le servía de otra."
DISCURSO_036,DISCURSO_036_FR_276,276,"Entonces, ¿qué tenía que hacer este hombre?"
DISCURSO_036,DISCURSO_036_FR_277,277,"Tenía que hacerlas como le autorizaba Argentina, las subían al barco, adentro del barco le cambiaba todo el formato para que se adaptaran a lo que necesitaba el empresario paraguayo."
DISCURSO_036,DISCURSO_036_FR_278,278,Así llegaba.
DISCURSO_036,DISCURSO_036_FR_279,279,Una ineficiencia total.
DISCURSO_036,DISCURSO_036_FR_280,280,"Levantamos esa regulación y, obviamente, algunos kiosquitos en el medio se cayeron y algunos se enojaron, pero los productores de sandía están felices ahora."
DISCURSO_036,DISCURSO_036_FR_281,281,Y los paraguayos también.
DISCURSO_036,DISCURSO_036_FR_282,282,"Porque ahora, además, la reciben más barata."
DISCURSO_036,DISCURSO_036_FR_283,283,"No sólo eso, seguimos avanzando en lo que tiene que ver con la reducción de impuestos."
DISCURSO_036,DISCURSO_036_FR_284,284,"Y hay, después, dos temas más que quiero señalar."
DISCURSO_036,DISCURSO_036_FR_285,285,Uno es el tema cómo nosotros hemos cambiado el paradigma de la asistencia social en Argentina.
DISCURSO_036,DISCURSO_036_FR_286,286,"Nosotros no tenemos el Ministerio… no sé cómo se llamaba antes, pero todos esos nombres procurros… Sí, por eso, bienestar social, por eso."
DISCURSO_036,DISCURSO_036_FR_287,287,Por eso no me salía el nombre.
DISCURSO_036,DISCURSO_036_FR_288,288,Esas cosas están negadas en mi cerebro.
DISCURSO_036,DISCURSO_036_FR_289,289,Nosotros decidimos crear el Ministerio de Capital Humano.
DISCURSO_036,DISCURSO_036_FR_290,290,El Ministerio de Capital Humano tiene toda una connotación en términos económicos y en términos sociales.
DISCURSO_036,DISCURSO_036_FR_291,291,"En términos sociales es: no te voy a regalar el pescado, te voy a enseñar a pescar."
DISCURSO_036,DISCURSO_036_FR_292,292,"Y si tenés una empresa que saca pescado, mejor todavía."
DISCURSO_036,DISCURSO_036_FR_293,293,"Y, básicamente, lo que hace es dar asistencia y cuidar de aquellos menos favorecidos en la familia."
DISCURSO_036,DISCURSO_036_FR_294,294,"Por eso hay un área de niñez y familia, para dar contención cuando nacen, y eso se liga a la salud, se liga con la educación y se liga con el trabajo."
DISCURSO_036,DISCURSO_036_FR_295,295,Para que las personas recuperen la dignidad de poder ganarse el pan con el sudor de su propia frente y no robándoselo a los otros.
DISCURSO_036,DISCURSO_036_FR_296,296,Y esto está siendo una revolución no solo porque está funcionando la política social que ha dado contención en el momento más complicado del ajuste.
DISCURSO_036,DISCURSO_036_FR_297,297,Además de que le hemos quitado los robos a los piqueteros y a los gerentes de la pobreza.
DISCURSO_036,DISCURSO_036_FR_298,298,Sino que además le estamos devolviendo la dignidad a los sectores más vulnerables y dando las herramientas para que puedan salir de esta miseria.
DISCURSO_036,DISCURSO_036_FR_299,299,"Es decir que es un Ministerio que cuando sea plenamente exitoso y sea a su máximo punto, desaparece."
DISCURSO_036,DISCURSO_036_FR_300,300,"Y el otro es el Ministerio, que lleva adelante el Doctor Sturzenegger y básicamente, el eje central es que si ustedes miran la historia de la humanidad, al menos desde el año cero de la era cristiana el PBI per cápita subió aproximadamente 50% entre el año cero y el 1800."
DISCURSO_036,DISCURSO_036_FR_301,301,"Pero desde el 1800 en adelante mientras que la población se multiplicó por 10, el PBI per cápita lo hizo por 15 veces."
DISCURSO_036,DISCURSO_036_FR_302,302,Hasta el año 2023 que es el último dato que hay de las series de Angus Madisson.
DISCURSO_036,DISCURSO_036_FR_303,303,"Entonces, en ese sentido la pregunta es que la contracara de eso son rendimientos crecientes."
DISCURSO_036,DISCURSO_036_FR_304,304,"Ahora, si nosotros lo miramos en términos de análisis microeconómicos eso significa que si lo quiero poner estrictamente técnico tengo un problema de estructuras no convexas."
DISCURSO_036,DISCURSO_036_FR_305,305,"O si lo ponemos en términos más entendibles para los microeconomistas o los que hacen equilibrio general, tengo un problema de mercados concentrados o el caso más polar serían los monopolios."
DISCURSO_036,DISCURSO_036_FR_306,306,"Y el problema radica es que cuando yo regulo los monopolios y los quiero hacer que se parezcan a empresas competitivas acorde al paradigma neoclásico, eso lo que termina haciendo es matar los rendimientos crecientes y, consecuentemente, al matar los rendimientos crecientes lo que hace es que la economía deje de crecer."
DISCURSO_036,DISCURSO_036_FR_307,307,"Entonces, en la medida que se le pase la motosierra a las regulaciones, lo que estamos haciendo es no solo ganar libertad económica, sino que además estamos ganando crecimiento económico."
DISCURSO_036,DISCURSO_036_FR_308,308,"Y todo esto derivado de que, desde mi punto de vista, el análisis neoclásico está mal."
DISCURSO_036,DISCURSO_036_FR_309,309,"Para aquellos que quieran ver esto, les sugiero leer el artículo de Murray Newton Rothbard que se llama “Monopolio y competencia”."
DISCURSO_036,DISCURSO_036_FR_310,310,"Un artículo que fue muy revelador para mí porque cuando lo leí llevaba 25 años dando clases de microeconomía y equilibrio general y descubrí que los monopolios no son malos, salvo que sean armados por el Estado."
DISCURSO_036,DISCURSO_036_FR_311,311,Fue tan revelador ese artículo que no solo que me convertí en liberal libertario sino anarcocapitalista.
DISCURSO_036,DISCURSO_036_FR_312,312,Cosa que filosóficamente lo sigo haciendo.
DISCURSO_036,DISCURSO_036_FR_313,313,Esto quiere decir no voy a claudicar con llevar el Estado a la mínima expresión y devolverle la libertad a todos los argentinos de bien al máximo hasta el último día de mi gobierno.
DISCURSO_036,DISCURSO_036_FR_314,314,"Muchísimas gracias y ¡Viva la libertad, carajo!"
DISCURSO_036,DISCURSO_036_FR_315,315,PRESENTADOR.- Nos divertimos mucho eso seguro con los ejemplos con la sandía con el pulpo.
DISCURSO_036,DISCURSO_036_FR_316,316,Yo pensaba que el pulpo es el que tenía muchas manos.
DISCURSO_036,DISCURSO_036_FR_317,317,Y que lo ibas a usar para el Estado  PRESIDENTE.- Le voy a dar más aplicaciones.
DISCURSO_036,DISCURSO_036_FR_318,318,"PRESENTADOR.- Pero lo importante acá es pensar cómo este caso lo podemos, nosotros acá en el BID utilizar para las conversaciones que tenemos con nuestros 26 países: una consolidación fiscal, un ajuste fiscal que sea expansivo, un ajuste que tenga que simplifique y que le dé las condiciones a que el sector privado pueda entrar."
DISCURSO_036,DISCURSO_036_FR_319,319,Y el último punto es: ¿cómo hacer para que de verdad tengamos un crecimiento sostenible?
DISCURSO_036,DISCURSO_036_FR_320,320,"Porque, cuando hablamos con los jefes de Estado y les decimos: ""Vamos a hacer un ajuste del cinco, seis o 15%"", ellos nos dicen luego: “No sobrevivo”."
DISCURSO_036,DISCURSO_036_FR_321,321,"Y justamente nos dicen: ""¿Cómo yo le respondo al jefe de Estado para que sepamos que el crecimiento del sector privado va a venir?""."
DISCURSO_036,DISCURSO_036_FR_322,322,"PRESIDENTE.- Bien, el primer punto es: el ajuste no tiene que caer sobre el sector privado, tiene que caer sobre el sector público."
DISCURSO_036,DISCURSO_036_FR_323,323,La magia está ahí.
DISCURSO_036,DISCURSO_036_FR_324,324,"Segundo, de esto hay que tener convicción."
DISCURSO_036,DISCURSO_036_FR_325,325,Yo les voy a contar lo que pasó en la primera reunión de gabinete.
DISCURSO_036,DISCURSO_036_FR_326,326,Yo ya había acordado con el ministro Caputo que íbamos a pasar la motosierra impiadosamente sobre el sector público.
DISCURSO_036,DISCURSO_036_FR_327,327,"Y, en ese contexto, teníamos planeados también los mecanismos de contención social y demás para la transición."
DISCURSO_036,DISCURSO_036_FR_328,328,"Entonces, cuando fuimos a la primera reunión de gabinete y planteé los lineamientos, al fondo de la reunión estaban todos los abogados y me dijeron: ""Eso no se puede hacer""."
DISCURSO_036,DISCURSO_036_FR_329,329,"Bueno, entonces yo les dije… Hacía como 40 grados, no sé cómo sería en Fahrenheit el equivalente, pero hacía mucho calor."
DISCURSO_036,DISCURSO_036_FR_330,330,"Y entonces les dije: ""La pregunta es, si voy a la esquina y se lo pido al heladero, ¿cuál es la respuesta que me va a dar?"
DISCURSO_036,DISCURSO_036_FR_331,331,"‘No se puede’""."
DISCURSO_036,DISCURSO_036_FR_332,332,"Así que les dije: ""La verdad es que no me interesa lo que me digan ustedes, y la única respuesta que acepto es que me digan cómo hacerlo”."
DISCURSO_036,DISCURSO_036_FR_333,333,"Porque para que me digan ‘no se puede’, digo, cualquiera me contesta ‘no se puede’""."
DISCURSO_036,DISCURSO_036_FR_334,334,Y eso creo que cambió la forma en la que los ministros empezaron a ver la situación.
DISCURSO_036,DISCURSO_036_FR_335,335,"Y lo otro que es muy importante es dejar clara la línea de a dónde uno quiere ir, y después entender las falacias que contiene la teoría económica."
DISCURSO_036,DISCURSO_036_FR_336,336,¿Puedo ser grosero?
DISCURSO_036,DISCURSO_036_FR_337,337,Que la obra pública genera crecimiento y trabajo es bullshit.
DISCURSO_036,DISCURSO_036_FR_338,338,Eso es mentira.
DISCURSO_036,DISCURSO_036_FR_339,339,"Porque la realidad es que, para hacer una obra pública, yo la tengo que financiar."
