dominancia,justificacion,recorte_id,experienciador,tipo_emocion
Cognoscitiva,"La indignación del opositor se manifiesta principalmente a través de juicios y evaluaciones sobre la postura del discurso, percibiéndolo como una amenaza a su posición y a la relación entre el Estado y las Fuerzas Armadas. No se evidencian manifestaciones corporales explícitas en el fragmento analizado, por lo que la dominancia se considera cognoscitiva.",DISCURSO_048_FR_027,Oposición política (la casta política) (contradestinatario),indignación
Cognoscitiva,"El discurso alogia a los camaradas de armas y los llama a estar a la altura de un llamado histórico, lo que implica una evaluación positiva y un reconocimiento de la capacidad y el valor del grupo. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la emoción de orgullo se manifiesta principalmente a través de juicios y evaluaciones cognitivas.",DISCURSO_048_FR_028,Partido político de Javier Milei y su base electoral (prodestinatario),orgullo
Cognoscitiva,"El discurso motiva a los camaradas a reconocer la importancia histórica del llamado y a actuar contra la tiranía rosista, lo cual implica juicios, evaluaciones y pensamientos de compromiso y propósito, característicos de la dominancia cognoscitiva.",DISCURSO_048_FR_028,Partido político de Javier Milei y su base electoral (prodestinatario),motivación
cognoscitiva,"La emoción de determinación se manifiesta principalmente a través de juicios y evaluaciones mentales, como la decisión de ""estar a la altura"" y ""prevalecer"" frente a la tiranía. El discurso enfatiza la voluntad y el compromiso intelectual de los camaradas, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_028,Partido político de Javier Milei y su base electoral (prodestinatario),determinación
Cognoscitiva,"El discurso de inspiración se centra en la valoración moral y la motivación intelectual: se hace un llamado a la acción, se evalúa la tiranía como injusta y se invita a los camaradas a prevalecer. No se mencionan sensaciones físicas ni gestos, por lo que la dominancia se ubica en el ámbito cognoscitivo.",DISCURSO_048_FR_028,Público general argentino (paradestinatario),inspiración
Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones sobre el futuro, como la expectativa de prevalecer contra la tiranía rosista. El discurso invita a creer en un resultado positivo, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_028,Público general argentino (paradestinatario),esperanza
Cognoscitiva,"La indignación expresada al etiquetar a la oposición como ""tiranía rosista"" se basa principalmente en juicios morales y evaluaciones críticas. No se menciona ninguna manifestación física, gesto o sensación corporal asociada a la emoción; el foco está en la valoración negativa y la crítica ética, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_028,Oposición política (la casta política) (contradestinatario),indignación
Cognoscitiva,"El orgullo expresado en el discurso se manifiesta principalmente a través de juicios y evaluaciones: la base electoral percibe la memoria del héroe como un modelo a seguir y se siente motivada a rendir lo mejor en su servicio a la patria. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia de la emoción se ubica en el ámbito cognitivo.",DISCURSO_048_FR_029,Partido político de Javier Milei y su base electoral,orgullo
Cognoscitiva,"La frase ""que su memoria sea parte para ustedes de un ejemplo, un modelo a seguir que los motive a dar lo mejor de ustedes en su servicio a la patria"" se centra en la motivación a través de juicios y evaluaciones mentales: se invita a considerar la memoria como un modelo a seguir y a dar lo mejor en el servicio a la patria. No se mencionan sensaciones corporales ni gestos, por lo que la dominancia de la emoción motivacional se interpreta como cognoscitiva.",DISCURSO_048_FR_029,Partido político de Javier Milei y su base electoral,motivación
Cognoscitiva,"El discurso se centra en la motivación intelectual y la valoración de un modelo a seguir, utilizando verbos como ""motive"" y expresiones que implican juicio y propósito. No se mencionan sensaciones físicas ni gestos, por lo que la emoción de inspiración se manifiesta principalmente a nivel cognitivo.",DISCURSO_048_FR_029,Partido político de Javier Milei y su base electoral,inspiración
Cognoscitiva,"El discurso evoca orgullo a través de juicios y evaluaciones: se presenta la memoria del héroe como un modelo a seguir y un estímulo para mejorar el servicio a la patria. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la emoción se manifiesta principalmente en el ámbito cognitivo.",DISCURSO_048_FR_029,Público general argentino,orgullo
Cognoscitiva,"La frase invita a reflexionar sobre la memoria como modelo a seguir y a motivar al público a dar lo mejor en su servicio a la patria, lo cual se basa principalmente en juicios, evaluaciones y pensamientos internos (cognoscitivos) más que en manifestaciones físicas o sensaciones corporales.",DISCURSO_048_FR_029,Público general argentino,inspiración
Cognoscitiva,"El sentimiento de orgullo se activa principalmente a través de juicios y evaluaciones sobre el éxito y el liderazgo que la base partidaria valora. En el discurso se enfatiza que la nación cuenta con los oficiales, lo que genera una valoración positiva y una percepción de logro. No se menciona manifestaciones físicas o sensaciones corporales, por lo que la dominancia se ubica en el dominio cognoscitivo.",DISCURSO_048_FR_030,Partido político de Javier Milei y su base electoral,Pride
Cognoscitiva,"La emoción de confianza se manifiesta principalmente a través de juicios y evaluaciones internas, como la creencia en la capacidad de los oficiales y la expectativa de que la nación cuenta con ellos. No se observan indicios de manifestaciones corporales o sensaciones físicas en el fragmento, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_030,Partido político de Javier Milei y su base electoral,Confidence
Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones sobre el futuro positivo. En el discurso se expresa la expectativa de que la nación confíe en los oficiales egresados, lo cual implica un pensamiento optimista y una valoración positiva de lo que vendrá, sin indicios de manifestaciones corporales explícitas. Por lo tanto, la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_030,Público general argentino,Hope
Cognoscitiva,"El discurso transmite una evaluación de confianza institucional: se afirma que la nación cuenta con los oficiales, lo que implica un juicio de seguridad y credibilidad hacia ellos. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se ubica en el ámbito cognoscitivo.",DISCURSO_048_FR_030,Público general argentino,Trust
Cognoscitiva,"La emoción de escepticismo se manifiesta principalmente a través de juicios y evaluaciones mentales, como la duda sobre la sinceridad de la declaración. No se observan indicios de manifestaciones físicas o sensaciones corporales en el contexto proporcionado, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_030,Oposición política (la casta política),Skepticism
Cognoscitiva,"La emoción de indiferencia en este contexto se manifiesta principalmente a través de una evaluación cognitiva: la oposición percibe que el mensaje no les afecta directamente y, por tanto, no genera una respuesta física ni gestual. No se observan indicios de manifestaciones corporales (como cambios en la postura, expresiones faciales o sensaciones físicas), lo que sugiere que la dominancia de la emoción se centra en el juicio y la valoración mental de la situación.",DISCURSO_048_FR_030,Oposición política (la casta política),Indifference
cognoscitiva,"La frase ""ustedes pueden contar con la nación"" expresa un compromiso de apoyo que se basa en juicios y evaluaciones de confianza hacia el partido y su base electoral. No se observan indicios de manifestaciones físicas o sensaciones corporales, por lo que la dominancia de la emoción identificada (confianza) se clasifica como cognoscitiva.",DISCURSO_048_FR_031,Partido político de Javier Milei y su base electoral,confianza
Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones mentales sobre un futuro positivo. En el discurso, el mensaje de respaldo nacional (“ustedes pueden contar con la nación”) implica una expectativa favorable y una valoración positiva de lo que se espera, sin indicios de manifestaciones físicas o gestos. Por lo tanto, la dominancia es cognoscitiva.",DISCURSO_048_FR_031,Partido político de Javier Milei y su base electoral,esperanza
Cognoscitiva,"El discurso presenta una promesa de apoyo que genera una evaluación cognitiva de confianza en la nación. No se menciona manifestaciones físicas, por lo que la emoción se manifiesta principalmente en juicios y evaluaciones mentales.",DISCURSO_048_FR_031,Público general argentino,confianza
Cognoscitiva,"El mensaje ""ustedes pueden contar con la nación"" transmite seguridad a través de la confianza y el respaldo que la nación ofrece, lo cual se manifiesta principalmente en juicios y evaluaciones mentales (reconocimiento de apoyo, reducción de incertidumbre). No se describen manifestaciones físicas ni sensaciones corporales, por lo que la dominancia de la emoción es cognoscitiva.",DISCURSO_048_FR_031,Público general argentino,seguridad
Cognoscitiva,"La inseguridad del grupo opositor se origina principalmente en la evaluación cognitiva de la promesa como una amenaza a su influencia política. No se mencionan manifestaciones corporales explícitas, por lo que la dominancia se atribuye a la esfera cognitiva.",DISCURSO_048_FR_031,Oposición política (la casta política),inseguridad
Cognoscitiva,"El resentimiento se manifiesta principalmente a través de juicios y evaluaciones sobre la injusticia percibida: la oposición interpreta que la nación favorece a la oposición, lo que genera una valoración negativa y un sentimiento de agravio. No se observan indicios de manifestaciones corporales explícitas, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_031,Oposición política (la casta política),resentimiento
Cognoscitiva,"El orgullo se expresa principalmente a través de juicios y evaluaciones sobre la contribución de las fuerzas armadas, sin indicios de manifestaciones corporales explícitas.",DISCURSO_048_FR_032,Partido político de Javier Milei y su base electoral,orgullo
Cognoscitiva,"El sentimiento de respeto se manifiesta principalmente a través de juicios y evaluaciones verbales, como la mención pública y el reconocimiento de la labor de las fuerzas armadas. No se observan indicios de manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_032,Público general argentino,respeto
Cognoscitiva,"El discurso se centra en la evaluación de la responsabilidad y el logro de políticas, lo que implica juicios y pensamientos sobre el desempeño del partido y su base. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia de la emoción orgullo se interpreta como cognoscitiva.",DISCURSO_048_FR_033,Partido político de Javier Milei y su base electoral (prodestinatario),orgullo
Cognoscitiva,"La frase destaca la pesada responsabilidad que recae sobre el partido, lo que genera una preocupación evaluativa sobre la capacidad de cumplirla. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la emoción de ansiedad se manifiesta principalmente a través de juicios y evaluaciones internas, indicando una dominancia cognoscitiva.",DISCURSO_048_FR_033,Partido político de Javier Milei y su base electoral (prodestinatario),ansiedad
Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones sobre el futuro, como la expectativa de que la nueva generación reciba una educación en competencias y valores. No se observan indicios de manifestaciones físicas o sensaciones corporales en el contexto proporcionado, lo que indica que la dominancia es cognoscitiva.",DISCURSO_048_FR_033,Público general argentino (paradestinatario),esperanza
Cognoscitiva,"La emoción de confianza se manifiesta principalmente a través de juicios y evaluaciones sobre la capacidad y responsabilidad de las fuerzas armadas, sin indicios de manifestaciones corporales o sensaciones físicas. El discurso enfatiza la expectativa de que las fuerzas armadas cumplirán su responsabilidad, lo que genera una valoración positiva y una creencia interna, característica de la dominancia cognoscitiva.",DISCURSO_048_FR_033,Público general argentino (paradestinatario),confianza
Cognoscitiva,"La indignación del opositor se basa principalmente en la evaluación cognitiva de una injusticia percibida: la asignación de una pesada responsabilidad a las fuerzas armadas. No se menciona manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se infiere como cognoscitiva.",DISCURSO_048_FR_033,Oposición política (la casta política) (contradestinatario),indignación
Cognoscitiva,"El sentimiento de resentimiento en la oposición se manifiesta principalmente a través de juicios y evaluaciones sobre la asignación de una pesada responsabilidad, percibida como injusta o desequilibrada. No se observan indicios de manifestaciones corporales explícitas (sensaciones físicas, gestos), por lo que la dominancia se ubica en el dominio cognoscitivo.",DISCURSO_048_FR_033,Oposición política (la casta política) (contradestinatario),resentimiento
Cognoscitiva,"El enunciado ""espero que los graduados los hagan sentir orgullosos"" expresa una expectativa y una valoración futura sobre la acción de los graduados. No se menciona ninguna manifestación física, gesto o sensación corporal asociada a la emoción de orgullo; la emoción se manifiesta a través de la evaluación y el pensamiento sobre el logro de los graduados. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",DISCURSO_048_FR_034,Partido político de Javier Milei y su base electoral,orgullo
Cognoscitiva,"El discurso expresa la esperanza y la evaluación de que los graduados harán sentir orgullo, sin mencionar manifestaciones físicas o sensaciones corporales. La emoción de orgullo se presenta principalmente a través de juicios y expectativas, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_034,Público general argentino,orgullo
Cognoscitiva,"El discurso expresa una expectativa y valoración sobre el futuro de los graduados, sin mencionar sensaciones físicas ni gestos. La emoción de orgullo se manifiesta principalmente a través de juicios y evaluaciones sobre el logro y la identidad del grupo, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_034,Oposición política (la casta política),orgullo
Cognoscitiva,"El discurso expresa agradecimiento basado en la valoración cognitiva del apoyo recibido, sin indicios de manifestaciones corporales, por lo que la dominancia es cognoscitiva.",DISCURSO_048_FR_035,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),gratitud
Cognoscitiva,"El orgullo expresado al agradecer el acompañamiento y apoyo permanente de las familias se manifiesta principalmente a través de juicios y evaluaciones sobre la fortaleza y la cohesión del grupo. No se describen manifestaciones físicas o sensaciones corporales, por lo que la dominancia de la emoción se ubica en el dominio cognitivo.",DISCURSO_048_FR_035,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),orgullo
Cognoscitiva,"El discurso expresa agradecimiento y valoración de la ayuda familiar, lo que implica un juicio evaluativo y reconocimiento intelectual de la importancia del apoyo. No se menciona ninguna manifestación física, gesto o sensación corporal asociada a la emoción, por lo que la dominancia se ubica en el dominio cognoscitivo.",DISCURSO_048_FR_035,Público general argentino (tipo: paradestinatario),aprecio
cognoscitiva,"El discurso expresa un deseo positivo y una evaluación favorable (feliz navidad, planifiquen en grande), sin mencionar manifestaciones físicas o sensaciones corporales. Por lo tanto, la dominancia de la emoción identificada (felicidad) se basa principalmente en juicios y evaluaciones cognitivas.",DISCURSO_048_FR_036,Partido político de Javier Milei y su base electoral (prodestinatario),felicidad
Cognoscitiva,"El discurso expresa una expectativa positiva hacia el futuro y la planificación de metas, lo cual se basa en juicios y evaluaciones mentales sobre lo que se espera lograr. No se mencionan sensaciones físicas ni gestos, por lo que la manifestación de la emoción se centra en el ámbito cognitivo.",DISCURSO_048_FR_036,Partido político de Javier Milei y su base electoral (prodestinatario),optimismo
Cognoscitiva,"La emoción de motivación se manifiesta principalmente a través de la intención y el deseo de planificar en grande, lo cual implica juicios y evaluaciones mentales sobre el futuro. No se observan indicios de manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_036,Partido político de Javier Milei y su base electoral (prodestinatario),motivación
Cognoscitiva,"El deseo de una feliz navidad se expresa mediante una evaluación positiva y un pensamiento optimista sobre el futuro, sin indicios de manifestaciones físicas o gestos. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",DISCURSO_048_FR_036,Público general argentino (paradestinatario),felicidad
cognoscitiva,"El optimismo se manifiesta en la expresión de deseos positivos y la invitación a planificar en grande para el próximo año, lo que implica juicios y evaluaciones futuras. No se observan indicios de manifestaciones corporales o sensaciones físicas, por lo que la dominancia se ubica en el dominio cognoscitivo.",DISCURSO_048_FR_036,Público general argentino (paradestinatario),optimismo
Cognoscitiva,"La emoción de motivación se manifiesta principalmente a través de la invitación a planificar en grande y a proyectar metas futuras, lo cual implica juicios, evaluaciones y pensamientos orientados al futuro. No se observan indicios de manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_036,Público general argentino (paradestinatario),motivación
Cognoscitiva,"El discurso expresa un deseo positivo y una valoración favorable (“feliz navidad”, “planifiquen en grande”), sin indicios de manifestaciones físicas o sensaciones corporales. La emoción de felicidad se presenta principalmente a través de juicios y evaluaciones mentales, por lo que su dominancia es cognoscitiva.",DISCURSO_048_FR_036,Oposición política (la casta política) (contradestinatario),felicidad
Cognoscitiva,"El discurso expresa una expectativa positiva y una invitación a planificar en grande, lo que indica una evaluación mental y un pensamiento optimista. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se ubica en el dominio cognoscitivo.",DISCURSO_048_FR_036,Oposición política (la casta política) (contradestinatario),optimismo
Cognoscitiva,"La emoción de motivación se expresa principalmente a través de la invitación a planificar en grande, lo que implica juicios, evaluaciones y pensamientos orientados al futuro. No se observan manifestaciones corporales o sensaciones físicas, por lo que la dominancia es cognoscitiva.",DISCURSO_048_FR_036,Oposición política (la casta política) (contradestinatario),motivación
Cognoscitiva,"El discurso expresa una expectativa positiva y un deseo de bienestar futuro, característico de la esperanza. No se menciona ninguna manifestación física, gesto o sensación corporal; la emoción se basa en la valoración y el pensamiento de que Dios y las fuerzas celestiales acompañarán a los presentes. Por lo tanto, la dominancia de la emoción es cognoscitiva.",DISCURSO_048_FR_037,Partido político de Javier Milei y su base electoral,hope
Cognoscitiva,"La frase expresa una invocación de bendición y acompañamiento divino, centrada en la creencia y la esperanza de una fuerza superior. No se mencionan sensaciones físicas ni gestos corporales; la emoción se manifiesta principalmente a través de juicios y evaluaciones de fe, por lo que su dominancia es cognoscitiva.",DISCURSO_048_FR_037,Partido político de Javier Milei y su base electoral,faith
Cognoscitiva,"La frase expresa una creencia y confianza en la presencia de fuerzas divinas que acompañan, lo cual se basa en juicios y evaluaciones internas (fe, esperanza, seguridad). No se describen manifestaciones físicas o sensaciones corporales, por lo que la dominancia se ubica en el dominio cognitivo.",DISCURSO_048_FR_037,Partido político de Javier Milei y su base electoral,reassurance
cognoscitiva,"La emoción de gratitud en este contexto se manifiesta principalmente a través de juicios y evaluaciones internas: el receptor reconoce la bendición y la considera un acto de benevolencia, lo que genera un sentimiento de agradecimiento basado en la valoración cognitiva del gesto. No se observan indicios claros de manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_037,Partido político de Javier Milei y su base electoral,gratitude
Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y expectativas sobre el futuro. En el discurso se expresa un deseo de bendición y acompañamiento divino, lo cual implica una valoración positiva y una expectativa de un resultado favorable. No se observan indicios de manifestaciones físicas o gestos que sugieran una dominancia corporal, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_037,Público general argentino,hope
Cognoscitiva,"La emoción de ""faith"" (fe) se manifiesta principalmente a través de juicios, evaluaciones y pensamientos sobre la existencia de un poder superior y la esperanza de bendición. En el fragmento citado, la expresión ""que dios los bendiga"" y ""que las fuerzas del cielo nos acompañen"" se centra en la creencia y la expectativa de una presencia divina, sin indicios de manifestaciones físicas o sensaciones corporales. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",DISCURSO_048_FR_037,Público general argentino,faith
Cognoscitiva,"La frase expresa una creencia y evaluación de protección divina, lo que implica un juicio interno y una expectativa de seguridad. No se menciona una manifestación física directa ni un gesto corporal, por lo que la dominancia se ubica en el ámbito cognoscitivo.",DISCURSO_048_FR_037,Público general argentino,reassurance
Cognoscitiva,"El discurso presenta una bendición que invita al público a reconocer y valorar la generosidad divina y la protección celestial. La emoción de gratitud se manifiesta principalmente a través de juicios y evaluaciones internas: el oyente reconoce la bondad del mensaje, aprecia la intención del hablante y reflexiona sobre la importancia de la bendición. No se evidencian manifestaciones físicas explícitas (como cambios en el ritmo cardíaco o expresiones faciales), por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_037,Público general argentino,gratitude
cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones mentales sobre la posibilidad de un resultado positivo. En el discurso citado, la expresión de bendición y la referencia a las fuerzas celestiales indican una expectativa optimista y una valoración positiva, sin indicios de manifestaciones corporales explícitas. Por lo tanto, la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_037,Oposición política (la casta política),hope
Cognoscitiva,"La expresión ""que dios los bendiga"" y ""que las fuerzas del cielo nos acompañen"" se centra en una creencia y una petición de protección divina, lo cual implica juicios y evaluaciones internas sobre la fe y la esperanza. No se describen manifestaciones físicas ni gestos corporales, por lo que la dominancia de la emoción se ubica principalmente en el ámbito cognoscitivo.",DISCURSO_048_FR_037,Oposición política (la casta política),faith
Cognoscitiva,"El sentimiento de ""reassurance"" se manifiesta principalmente a través de juicios y evaluaciones mentales: la oposición percibe que las ""fuerzas del cielo"" los acompañan, lo que genera una sensación de seguridad y apoyo. No se observan indicios de manifestaciones físicas o gestos, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_037,Oposición política (la casta política),reassurance
Cognoscitiva,"La emoción de gratitud en este contexto se manifiesta principalmente a través de juicios y evaluaciones internas: el receptor de la bendición reconoce el gesto como un acto de apoyo y se siente agradecido por la consideración. No se describen manifestaciones físicas explícitas (como sonrisas, cambios en la frecuencia cardíaca o expresiones corporales), por lo que la dominancia se ubica en el dominio cognitivo.",DISCURSO_048_FR_037,Oposición política (la casta política),gratitude
Cognoscitiva,"El discurso presenta evaluaciones y juicios de valor (felicidades, viva la patria) que refuerzan la percepción de logro y pertenencia, elementos típicos de la dominancia cognitiva del orgullo. No se mencionan manifestaciones corporales explícitas, por lo que la predominancia se ubica en el ámbito cognitivo.",DISCURSO_048_FR_038,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),orgullo
cognoscitiva,"La frase expresa juicios positivos y evaluaciones de gratitud y celebración, sin indicios de manifestaciones físicas, lo que indica una dominancia cognoscitiva de la emoción de alegría.",DISCURSO_048_FR_038,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),alegría
cognoscitiva,"El discurso expresa una valoración positiva y un reconocimiento de la patria mediante palabras como ""viva la patria"", lo que indica una evaluación cognitiva de la nación. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se interpreta como cognoscitiva.",DISCURSO_048_FR_038,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),patriotismo
cognoscitiva,"El sentimiento de gratitud expresado en ""muchas gracias"" implica un reconocimiento y valoración cognitiva de la ayuda o apoyo recibido. No se mencionan manifestaciones físicas o gestos, por lo que la dominancia se infiere principalmente a nivel cognitivo.",DISCURSO_048_FR_038,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),gratitud
Cognoscitiva,"El discurso expresa evaluaciones y juicios de valor sobre el logro colectivo y la identidad nacional, como en ""felicidades a todos"" y ""¡viva la patria!"", sin mencionar manifestaciones físicas explícitas. Por lo tanto, la dominancia de la emoción de orgullo se interpreta como cognoscitiva.",DISCURSO_048_FR_038,Público general argentino (tipo: paradestinatario),orgullo
Mixta,"La expresión de alegría en el discurso se manifiesta tanto en indicios corporales (sonrisas, gestos de celebración, posible aumento de la frecuencia cardíaca al escuchar ""¡viva la patria!"") como en juicios cognitivos (evaluación positiva de la ocasión, reconocimiento de la importancia de la entrega de sables y la felicitación). Por lo tanto, la emoción de alegría presenta una dominancia mixta.",DISCURSO_048_FR_038,Público general argentino (tipo: paradestinatario),alegría
Cognoscitiva,"El grito ""¡viva la patria!"" se manifiesta principalmente a través de juicios y evaluaciones verbales sobre la identidad nacional y el orgullo patriótico. No se indican manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_038,Público general argentino (tipo: paradestinatario),patriotismo
cognoscitiva,"El sentimiento de gratitud expresado por el presidente se manifiesta principalmente a través de juicios y evaluaciones internas del público: reconocen haber sido agradecidos, valoran la expresión de aprecio y reflexionan sobre la relación de reciprocidad. No se evidencian manifestaciones físicas predominantes (gestos, cambios fisiológicos) en el contexto descrito, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_038,Público general argentino (tipo: paradestinatario),gratitud
Cognoscitiva,"El sentimiento de defensividad en el contexto de la oposición política se manifiesta principalmente a través de juicios y evaluaciones internas sobre la crítica dirigida a la ""casta política"". La frase utilizada es de tono formal y celebratorio, pero el discurso subyacente implica una valoración crítica que genera una respuesta cognitiva: la oposición interpreta, analiza y responde mentalmente a la acusación. No se evidencian manifestaciones corporales explícitas (gestos, sensaciones físicas) en el fragmento, por lo que la dominancia se considera cognoscitiva.",DISCURSO_048_FR_038,Oposición política (la casta política) (tipo: contradestinatario),defensividad
Cognoscitiva,"El sentimiento de resentimiento se manifiesta principalmente a través de juicios y evaluaciones críticas hacia la ""casta política"" y la exaltación de la patria. No se observan indicios de manifestaciones físicas o gestos, por lo que la dominancia se ubica en el dominio cognitivo.",DISCURSO_048_FR_038,Oposición política (la casta política) (tipo: contradestinatario),resentimiento
cognoscitiva,"La expresión de gratitud se manifiesta principalmente a través de un reconocimiento verbal y una valoración positiva de la ayuda recibida, sin indicios de manifestaciones físicas o sensaciones corporales. El discurso se centra en la apreciación cognitiva de la presencia de los acompañantes, lo que indica una dominancia cognoscitiva de la emoción.",DISCURSO_048_FR_006,personas que acompañaron a los egresados,gratitud
cognoscitiva,"El orgullo expresado en el discurso se fundamenta en la valoración positiva del logro de los graduados: se reconoce su finalización de la formación básica y se les felicita sinceramente. No se mencionan manifestaciones físicas ni sensaciones corporales, sino un juicio evaluativo y un reconocimiento verbal, lo que indica que la emoción se manifiesta principalmente en el ámbito cognitivo.",DISCURSO_048_FR_009,graduados,orgullo
Cognoscitiva,"La felicidad expresada en el discurso se fundamenta principalmente en la evaluación positiva del logro alcanzado por los graduados y en el reconocimiento social que reciben. No se mencionan manifestaciones físicas explícitas (como gestos, expresiones faciales o sensaciones corporales), por lo que la emoción se interpreta como dominada por juicios y evaluaciones cognitivas de éxito y reconocimiento.",DISCURSO_048_FR_009,graduados,felicidad
Cognoscitiva,"La emoción de orgullo se expresa mediante la evaluación y valoración positiva de los demás (""estemos orgullosos de ustedes""). No se menciona ninguna manifestación física o sensorial, por lo que la dominancia se basa principalmente en juicios y pensamientos, caracterizando una dominancia cognoscitiva.",DISCURSO_048_FR_017,todos los argentinos de bien,orgullo
Cognoscitiva,"La frase expresa una valoración negativa de la realidad (“una realidad miserable”) y la percepción de que la casta política la impuso, lo cual implica juicios y evaluaciones mentales sobre la situación. No se menciona ninguna manifestación física o sensación corporal, por lo que la dominancia de la emoción miseria se interpreta como cognoscitiva.",DISCURSO_048_FR_019,todos los argentinos,miseria
Cognoscitiva,"La frase describe un ""afecto persistente"" que la sociedad mantiene hacia las fuerzas armadas, lo cual implica una valoración y evaluación continua (pensamiento sobre la importancia y el valor de las fuerzas armadas). No se mencionan manifestaciones físicas ni sensaciones corporales asociadas a la emoción, por lo que la dominancia se infiere como cognoscitiva.",DISCURSO_048_FR_022,la sociedad,afecto
Cognoscitiva,"La frase expresa una actitud optimista basada en juicios y evaluaciones sobre el futuro: ""estamos dando vuelta esta triste página"" y ""comenzamos a escribir una nueva"" reflejan expectativas positivas y valoración de los logros futuros, sin indicios de manifestaciones corporales o sensaciones físicas.",DISCURSO_048_FR_023,Gobierno,optimismo
Cognoscitiva,"El discurso se centra en la evaluación mental de haber superado una etapa triste y en la valoración positiva de la nueva fase, sin mencionar manifestaciones físicas o sensaciones corporales. Por lo tanto, la emoción de alivio se expresa principalmente a través de juicios y pensamientos, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_023,Gobierno,alivio
Cognoscitiva,"El discurso expresa un juicio evaluativo sobre el reconocimiento y respeto que merecen las Fuerzas Armadas, centrado en la valoración de su dignidad y logros. No se mencionan manifestaciones físicas ni sensaciones corporales asociadas a la emoción, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_023,Fuerzas Armadas,orgullo
Cognoscitiva,"La emoción de esperanza se expresa principalmente a través de juicios y evaluaciones sobre el futuro: la sociedad percibe que el Gobierno está ""dando vuelta la página triste"" y escribiendo una nueva, lo que genera una expectativa positiva y un reconocimiento de sus esfuerzos. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_023,Sociedad,esperanza
Cognoscitiva,"El discurso enfatiza la valoración de la nueva generación como testigo de un logro histórico, resaltando el legado y la protección del gobierno, lo que implica juicios y evaluaciones de importancia y mérito, sin manifestaciones corporales explícitas, por lo que la dominancia es cognoscitiva.",DISCURSO_048_FR_025,egresados,orgullo
Cognoscitiva,"El discurso de orgullo se centra en juicios y evaluaciones: se destaca el significado especial de la nueva generación, la inédito testimonio de sus camaradas de mayor experiencia y el honor al legado de Roca y San Martín. Estas referencias a logros, reconocimiento y valoración de la historia indican que la emoción se manifiesta principalmente a nivel cognitivo.",DISCURSO_048_FR_025,camaradas de mayor experiencia y rango,orgullo
